chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_5363.1-273683	268288	268289	Aluexon:608	chr11:62644257:62644258:+	-	197	-13.60	9	4	9
scaffold_5363.1-273683	268291	268292	Aluexon:605	chr11:62644254:62644255:+	-	194	-6.31	9	4	9
scaffold_5380.1-264719	99900	99901	Aluexon:3066	chr4:144125568:144125569:+	-	19	-5.18	9	9	7
scaffold_54057.1-13959	1248	1249	Aluexon:5781	chr14:106726666:106726667:-	+	18	-33.53	3	3	3
scaffold_54057.1-13959	1295	1296	Aluexon:5776	chr14:106715701:106715702:-	+	142	-18.15	3	3	3
scaffold_54421.1-4522	4483	4484	Aluexon:5089	chr19:10361735:10361736:-	-	30	-6.45	NA	NA	7
scaffold_5600.1-58739	27678	27679	Aluexon:3941	chrX:100268728:100268729:-	+	31	3.80	13	13	7
scaffold_56598.1-5053	3372	3373	Aluexon:1783	chr18:2577320:2577321:+	+	106	-12.58	NA	NA	NA
scaffold_5666.1-40533	19583	19584	Aluexon:2406	chr2:136406655:136406656:+	+	18	3.49	5	4	5
scaffold_56780.1-18187	4913	4914	Aluexon:4391	chr2:132370557:132370558:+	-	33	-2.34	5	5	4
scaffold_5767.1-210605	76533	76534	Aluexon:4395	chr2:150441385:150441386:-	-	200	-3.74	4	4	4
scaffold_58371.1-10687	2346	2347	Aluexon:29	chr1:1341726:1341727:-	-	19	1.51	16	9	16
scaffold_5866.1-20091	10552	10553	Aluexon:5266	chr10:21840743:21840744:+	+	14	-9.46	15	7	15
scaffold_5885.1-429822	278848	278849	Aluexon:6378	chr10:24736989:24736990:-	-	79	-13.47	9	9	5
scaffold_59305.1-4425	61	62	Aluexon:3409	chr7:17330995:17330996:-	+	30	-8.99	6	5	6
scaffold_59496.1-9083	8533	8534	Aluexon:5507	chr4:6641816:6641817:+	+	36	-19.50	16	16	6
scaffold_5993.1-370832	317607	317608	Aluexon:372	chr10:5966712:5966713:+	-	180	-14.55	5	3	5
scaffold_5993.1-370832	94111	94112	Aluexon:367	chr10:6266467:6266468:+	-	26	-11.73	4	2	4
scaffold_59976.1-7605	5215	5216	Aluexon:6448	chr3:15456421:15456422:-	-	19	2.80	9	7	9
scaffold_60584.1-15477	9942	9943	Aluexon:6344	chr7:123668622:123668623:+	+	176	8.63	5	4	5
scaffold_60803.1-4626	124	125	Aluexon:4093	chr19:49646652:49646653:+	+	36	-4.06	10	10	6
scaffold_60929.1-4915	715	716	Aluexon:3000	chr4:39551103:39551104:+	-	191	7.47	9	5	9
scaffold_6228.1-60531	59240	59241	Aluexon:5368	chr16:57158158:57158159:+	-	177	-5.87	5	4	4
scaffold_62596.1-11150	4600	4601	Aluexon:3849	chr9:131827080:131827081:+	+	21	7.12	NA	6	NA
scaffold_62653.1-6048	2117	2118	Aluexon:2906	chr3:136310341:136310342:-	+	71	-25.07	8	8	4
scaffold_62700.1-4865	358	359	Aluexon:330	chr1:224423627:224423628:-	+	36	3.37	14	14	8
scaffold_6324.1-174712	95795	95796	Aluexon:87	chr1:29547712:29547713:-	+	23	-12.92	10	6	10
scaffold_63803.1-18646	13902	13903	Aluexon:1952	chr19:12568390:12568391:-	+	175	3.69	8	8	5
scaffold_63946.1-4942	2141	2142	Aluexon:2875	chr3:129572249:129572250:-	-	244	-0.89	25	25	8
scaffold_63946.1-4942	2369	2370	Aluexon:4437	chr3:129572475:129572476:-	-	18	0.30	25	25	8
scaffold_66296.1-12541	6882	6883	Aluexon:6660	chrX:27835669:27835670:+	+	13	7.53	15	15	6
scaffold_6706.1-29220	21293	21294	Aluexon:4426	chr3:58274825:58274826:+	-	45	0.97	8	2	6
scaffold_6740.1-16093	162	163	Aluexon:2813	chr3:53052244:53052245:-	+	32	1.94	7	7	6
scaffold_67484.1-32014	26638	26639	Aluexon:4691	chr9:20673617:20673618:+	+	13	1.52	7	4	7
scaffold_6839.1-50114	104	105	Aluexon:1910	chr19:9544462:9544463:-	+	187	-3.33	NA	NA	NA
scaffold_68474.1-6805	1398	1399	Aluexon:36	chr1:15846415:15846416:-	+	98	-13.78	NA	7	NA
scaffold_68521.1-11604	28	29	Aluexon:4832	chr12:57816742:57816743:-	+	31	1.80	NA	NA	NA
scaffold_68562.1-26487	15424	15425	Aluexon:6414	chr16:1277790:1277791:-	-	175	5.39	14	13	14
scaffold_6881.1-429883	7378	7379	Aluexon:5091	chr19:9646196:9646197:-	+	9	4.67	5	5	4
scaffold_69326.1-34053	10762	10763	Aluexon:3970	chrX:130911725:130911726:-	-	68	-22.16	5	2	5
scaffold_69326.1-34053	3341	3342	Aluexon:3967	chrX:130928143:130928144:-	+	28	3.37	16	16	8
scaffold_69326.1-34053	8951	8952	Aluexon:3971	chrX:130919284:130919285:-	-	30	-13.76	23	23	6
scaffold_69326.1-34053	8957	8958	Aluexon:3969	chrX:130884847:130884848:-	-	21	2.30	23	23	6
scaffold_69366.1-23094	15709	15710	Aluexon:824	chr12:58144298:58144299:-	-	62	-16.71	8	8	5
scaffold_6939.1-150937	72383	72384	Aluexon:3893	chrX:13731338:13731339:-	-	257	-22.65	8	3	8
scaffold_6939.1-150937	87047	87048	Aluexon:682	chr11:93473453:93473454:-	+	12	-1.27	5	5	5
scaffold_69565.1-4729	3825	3826	Aluexon:800	chr12:56197090:56197091:-	-	188	-40.98	12	7	12
scaffold_69652.1-4596	4152	4153	Aluexon:992	chr14:20786486:20786487:-	-	161	-17.68	5	3	5
scaffold_69793.1-5518	605	606	Aluexon:3034	chr4:88978607:88978608:+	+	24	0.85	5	4	5
scaffold_69953.1-14366	3237	3238	Aluexon:4759	chr10:94391946:94391947:+	-	17	-21.20	6	5	6
scaffold_70289.1-13546	13134	13135	Aluexon:2367	chr2:98082014:98082015:-	+	27	1.11	15	15	7
scaffold_70808.1-4224	4060	4061	Aluexon:2734	chr22:51221546:51221547:+	+	16	-0.25	NA	4	NA
scaffold_71069.1-26596	7806	7807	Aluexon:5818	chr16:11915612:11915613:-	-	32	1.24	11	11	5
scaffold_72013.1-19929	7939	7940	Aluexon:1869	chr19:3567240:3567241:-	+	50	-4.96	6	6	5
scaffold_72013.1-19929	8045	8046	Aluexon:1868	chr19:3567143:3567144:-	+	147	-14.43	6	6	5
scaffold_7284.1-105821	94499	94500	Aluexon:4860	chr13:50505917:50505918:-	+	150	1.88	6	6	5
scaffold_73092.1-4114	3549	3550	Aluexon:910	chr12:124192312:124192313:+	+	39	-18.67	6	6	4
scaffold_73939.1-54058	7595	7596	Aluexon:3954	chrX:102142116:102142117:+	-	197	-1.91	6	4	6
scaffold_74084.1-54347	3624	3625	Aluexon:3444	chr7:44452882:44452883:-	-	84	6.85	6	2	6
scaffold_74532.1-54609	47184	47185	Aluexon:5334	chr14:68168601:68168602:+	+	37	-14.68	6	3	6
scaffold_74850.1-55268	10535	10536	Aluexon:4562	chr6:76487168:76487169:+	+	36	-19.83	8	5	8
scaffold_74867.1-4571	580	581	Aluexon:238	chr1:152313561:152313562:+	+	14	0.81	7	7	6
scaffold_74993.1-8014	7706	7707	Aluexon:5703	chr11:47727186:47727187:-	-	65	5.62	6	5	6
scaffold_75573.1-7333	4305	4306	Aluexon:3766	chr9:34288482:34288483:-	-	22	11.29	13	13	5
scaffold_75902.1-11530	3905	3906	Aluexon:417	chr10:69755895:69755896:-	+	111	3.71	5	3	5
scaffold_76303.1-13886	5164	5165	Aluexon:1399	chr16:53069873:53069874:-	-	17	0.36	14	14	13
scaffold_76581.1-130953	120309	120310	Aluexon:5418	chr19:19783017:19783018:+	-	28	-4.03	5	5	5
scaffold_76778.1-8424	8266	8267	Aluexon:4579	chr6:138996181:138996182:-	-	16	-4.76	27	27	5
scaffold_76994.1-4252	3568	3569	Aluexon:5215	chrX:100263608:100263609:-	+	24	0.75	18	18	8
scaffold_7735.1-229274	99804	99805	Aluexon:2783	chr3:43694529:43694530:-	+	191	-13.66	13	7	13
scaffold_77363.1-12974	4632	4633	Aluexon:2206	chr19:53120068:53120069:-	+	47	-6.02	15	15	7
scaffold_77655.1-20187	85	86	Aluexon:1854	chr19:1838614:1838615:-	-	63	-25.31	NA	NA	NA
scaffold_77680.1-4301	3394	3395	Aluexon:2180	chr19:52431146:52431147:+	-	43	-9.41	14	14	5
scaffold_78333.1-108049	11550	11551	Aluexon:3652	chr8:22842431:22842432:-	+	26	2.89	9	9	5
scaffold_7846.1-56940	20579	20580	Aluexon:2759	chr3:28373445:28373446:-	+	22	-1.41	5	4	5
scaffold_7846.1-56940	20583	20584	Aluexon:2758	chr3:28373441:28373442:-	+	26	-6.22	5	4	5
scaffold_79082.1-12277	8485	8486	Aluexon:5411	chr19:12037387:12037388:+	+	176	9.40	5	2	5
scaffold_79691.1-12335	18	19	Aluexon:4304	chr1:151179062:151179063:+	+	29		NA	NA	NA
scaffold_79780.1-66628	62848	62849	Aluexon:3419	chr7:24801854:24801855:-	-	28	-10.71	21	21	7
scaffold_7989.1-204327	83039	83040	Aluexon:2898	chr3:138495527:138495528:-	-	43	-25.87	18	18	6
scaffold_7991.1-225411	109016	109017	Aluexon:1123	chr14:104380970:104380971:-	+	232	-6.29	19	7	19
scaffold_7991.1-225411	141220	141221	Aluexon:2897	chr3:138761877:138761878:-	-	32	-29.66	15	15	15
scaffold_80107.1-13311	8928	8929	Aluexon:2521	chr2:242786715:242786716:+	-	23	-3.88	NA	15	NA
scaffold_80192.1-11532	4846	4847	Aluexon:303	chr1:205587948:205587949:-	+	20	0.69	NA	10	NA
scaffold_80677.1-25642	2113	2114	Aluexon:2215	chr19:53397473:53397474:-	+	192	-25.25	15	15	13
scaffold_80677.1-25642	591	592	Aluexon:2207	chr19:53189124:53189125:-	+	54	-11.70	3	2	3
scaffold_80684.1-12802	860	861	Aluexon:4213	chrX:16808507:16808508:+	-	20	-13.18	5	2	5
scaffold_80858.1-55830	38044	38045	Aluexon:1364	chr16:28827455:28827456:+	+	32	2.41	9	7	9
scaffold_80865.1-66194	20268	20269	Aluexon:4090	chr19:38140721:38140722:-	-	32	9.20	14	14	4
scaffold_80899.1-159291	23352	23353	Aluexon:5490	chr3:44624462:44624463:+	-	24	-7.09	17	17	6
scaffold_80955.1-1050351	641190	641191	Aluexon:3173	chr5:135488362:135488363:+	+	17	2.25	4	2	4
scaffold_80978.1-314920	143232	143233	Aluexon:2753	chr3:17603634:17603635:-	+	9	5.48	5	5	5
scaffold_81014.1-104529	34587	34588	Aluexon:655	chr11:77595824:77595825:+	-	30	2.71	16	16	4
scaffold_81020.1-150903	21237	21238	Aluexon:195	chr1:115321675:115321676:-	-	16	-4.60	15	6	15
scaffold_81049.1-223614	40381	40382	Aluexon:5793	chr14:106796019:106796020:-	+	95	-1.66	4	4	4
scaffold_81071.1-199140	46519	46520	Aluexon:5842	chr17:43654852:43654853:-	-	31	3.37	22	22	6
scaffold_81328.1-60122	8570	8571	Aluexon:6609	chr3:14104877:14104878:+	+	1	-0.26	NA	13	NA
scaffold_81343.1-84577	28297	28298	Aluexon:4126	chr22:39411900:39411901:+	-	27	5.43	8	8	5
scaffold_81369.1-427321	224634	224635	Aluexon:4514	chr5:112345753:112345754:+	-	22	0.35	14	14	7
scaffold_81373.1-77876	57798	57799	Aluexon:1188	chr15:52059289:52059290:+	+	61	-22.52	17	17	6
scaffold_81404.1-111159	68234	68235	Aluexon:5085	chr19:7958456:7958457:+	-	25	-2.19	3	3	3
scaffold_81427.1-52510	47816	47817	Aluexon:4049	chr13:21715829:21715830:+	+	11	1.94	20	20	11
scaffold_81631.1-42863	35658	35659	Aluexon:1705	chr17:57121463:57121464:-	+	216	-7.93	10	3	10
scaffold_81715.1-48078	29855	29856	Aluexon:4270	chr1:51973329:51973330:-	+	32	1.59	7	7	6
scaffold_81720.1-509572	303499	303500	Aluexon:2680	chr22:24977160:24977161:-	+	19	2.73	11	6	11
scaffold_81739.1-105258	61912	61913	Aluexon:2208	chr19:53737224:53737225:-	-	113	-10.16	11	10	11
scaffold_81820.1-58384	45516	45517	Aluexon:6269	chr2:133077739:133077740:+	-	24	0.97	4	4	3
scaffold_81850.1-48127	44315	44316	Aluexon:2692	chr22:37961605:37961606:+	+	31	-0.14	11	5	11
scaffold_81973.1-355158	244569	244570	Aluexon:4687	chr9:509820:509821:+	+	20	3.37	NA	23	NA
scaffold_81973.1-355158	276527	276528	Aluexon:3747	chr9:539514:539515:+	+	21	2.10	NA	7	NA
scaffold_82002.1-137675	47720	47721	Aluexon:4344	chr1:226458313:226458314:-	+	237	-15.07	16	2	16
scaffold_82038.1-173108	11909	11910	Aluexon:4308	chr1:154409909:154409910:+	-	32	-1.28	13	4	13
scaffold_82182.1-260768	8254	8255	Aluexon:6282	chr22:23061012:23061013:+	+	169	-2.02	4	4	4
scaffold_82209.1-191239	49888	49889	Aluexon:2184	chr19:52470653:52470654:-	-	30	-8.17	7	4	7
scaffold_82291.1-96447	13457	13458	Aluexon:4993	chr17:5339357:5339358:-	+	26	3.37	24	24	6
scaffold_82507.1-245581	88230	88231	Aluexon:5055	chr18:6927583:6927584:-	-	24	10.19	NA	NA	NA
scaffold_8269.1-243226	78546	78547	Aluexon:4117	chr20:31016484:31016485:+	+	32	-19.79	4	4	4
scaffold_82722.1-180754	34838	34839	Aluexon:1793	chr18:12818994:12818995:-	-	115	-11.82	6	6	5
scaffold_8287.1-14665	2549	2550	Aluexon:2563	chr20:34282807:34282808:-	-	21	4.20	NA	6	NA
scaffold_83078.1-79109	2997	2998	Aluexon:4725	chr9:131348423:131348424:+	+	32	2.62	7	7	6
scaffold_83122.1-346067	336149	336150	Aluexon:649	chr11:75741260:75741261:+	-	17	-7.19	8	6	8
scaffold_83259.1-346310	320728	320729	Aluexon:5802	chr14:107110241:107110242:-	+	75	-25.02	8	6	8
scaffold_83376.1-183403	48572	48573	Aluexon:6500	chrX:132224254:132224255:-	+	27	-3.88	14	14	6
scaffold_83391.1-153572	83710	83711	Aluexon:3464	chr7:65595112:65595113:+	+	31	0.62	10	10	7
scaffold_83497.1-149143	78881	78882	Aluexon:5646	chrX:47702047:47702048:+	-	36	1.51	8	8	6
scaffold_83502.1-410004	14095	14096	Aluexon:1628	chr17:35796481:35796482:+	-	24	-0.52	9	8	9
scaffold_83528.1-233361	44658	44659	Aluexon:2218	chr19:53928581:53928582:+	+	12	-0.47	15	15	6
scaffold_83595.1-95712	52176	52177	Aluexon:2087	chr19:37875768:37875769:+	+	25	3.46	8	8	5
scaffold_83637.1-401010	189022	189023	Aluexon:3620	chr8:23400660:23400661:+	-	82	-34.92	5	5	5
scaffold_83641.1-93920	49433	49434	Aluexon:4349	chr1:231470978:231470979:-	+	30	3.37	18	18	6
scaffold_83660.1-553835	201143	201144	Aluexon:1283	chr15:101830127:101830128:-	+	20	-1.57	NA	15	NA
scaffold_83662.1-85104	76037	76038	Aluexon:6666	chrY:569518:569519:+	-	14	1.51	6	4	6
scaffold_83761.1-183221	111794	111795	Aluexon:4726	chr9:132501403:132501404:-	-	19	3.62	NA	16	NA
scaffold_83786.1-53626	44288	44289	Aluexon:1594	chr17:30363041:30363042:+	+	17	-3.39	5	5	3
scaffold_83833.1-48543	37337	37338	Aluexon:5094	chr19:12723038:12723039:+	-	18	-0.16	8	3	8
scaffold_84147.1-103043	95400	95401	Aluexon:525	chr11:5685403:5685404:-	+	57	-13.76	4	4	2
scaffold_84325.1-122253	42200	42201	Aluexon:6495	chrX:77124146:77124147:-	+	20	-1.95	7	7	7
scaffold_84416.1-230761	212479	212480	Aluexon:1074	chr14:74766738:74766739:-	+	53	-12.48	19	19	6
scaffold_84423.1-224010	64630	64631	Aluexon:2904	chr3:141465095:141465096:+	+	280	-13.04	14	4	14
scaffold_84443.1-425121	1683	1684	Aluexon:1192	chr15:59385651:59385652:+	+	113	-24.76	4	2	4
scaffold_84451.1-165979	51954	51955	Aluexon:2800	chr3:45561183:45561184:+	-	34	-11.19	NA	NA	6
scaffold_84493.1-113195	40673	40674	Aluexon:2007	chr19:21489743:21489744:-	+	11	1.66	11	11	5
scaffold_84570.1-56945	8920	8921	Aluexon:881	chr12:113662942:113662943:+	-	87	-22.11	19	19	6
scaffold_8461.1-142769	110075	110076	Aluexon:968	chr13:53031143:53031144:+	-	110	-11.39	12	12	6
scaffold_84657.1-179816	28197	28198	Aluexon:2829	chr3:63770530:63770531:-	+	11	-28.81	4	2	4
scaffold_84713.1-603820	424621	424622	Aluexon:6620	chr3:143061086:143061087:+	+	58	-35.04	5	5	3
scaffold_84785.1-46033	44366	44367	Aluexon:3269	chr6:29554260:29554261:-	-	25	-5.74	6	4	6
scaffold_84785.1-46033	44624	44625	Aluexon:5583	chr6_ssto_hap7:768713:768714:+	+	184	8.99	7	2	7
scaffold_84891.1-384695	216853	216854	Aluexon:6573	chr18:61916534:61916535:+	-	24	9.30	7	7	3
scaffold_85042.1-118452	101632	101633	Aluexon:5546	chr6:134785877:134785878:+	+	23	0.88	3	3	3
scaffold_85055.1-51665	14595	14596	Aluexon:5548	chr6:135523550:135523551:+	+	41	-16.54	23	23	5
scaffold_85141.1-177854	52988	52989	Aluexon:3363	chr6:143736159:143736160:-	-	58	2.97	6	6	5
scaffold_85186.1-296819	181477	181478	Aluexon:3366	chr6:149769196:149769197:-	-	262	-11.43	7	2	7
scaffold_85206.1-401221	32389	32390	Aluexon:5551	chr6:151196377:151196378:+	+	194	-50.70	10	10	5
scaffold_85357.1-99934	50708	50709	Aluexon:3377	chr6:167359332:167359333:-	-	15	-1.09	10	5	10
scaffold_85548.1-90811	19070	19071	Aluexon:3807	chr9:98605032:98605033:-	+	30	8.19	16	16	7
scaffold_85597.1-92299	27946	27947	Aluexon:3791	chr9:86560151:86560152:-	+	181	-0.93	5	3	5
scaffold_85732.1-533361	94294	94295	Aluexon:3784	chr9:74950306:74950307:+	-	30	-0.54	12	12	5
scaffold_85856.1-162826	124453	124454	Aluexon:4711	chr9:96726053:96726054:+	-	213	2.96	6	2	6
scaffold_85877.1-94640	51974	51975	Aluexon:2243	chr19:58654565:58654566:-	+	35	-5.25	12	12	6
scaffold_85877.1-94640	61260	61261	Aluexon:6583	chr19:53102398:53102399:+	+	110	1.68	23	5	23
scaffold_85915.1-36856	34629	34630	Aluexon:2191	chr19:52562346:52562347:-	-	276	-4.94	22	7	22
scaffold_85916.1-5757	4278	4279	Aluexon:2066	chr19:37690399:37690400:-	+	31	-2.17	6	6	5
scaffold_85954.1-155527	93354	93355	Aluexon:2254	chr19:50377054:50377055:-	+	22	-2.96	4	4	4
scaffold_85987.1-5954	1008	1009	Aluexon:2153	chr19:49235830:49235831:+	-	20	-1.50	15	5	15
scaffold_86020.1-18132	4301	4302	Aluexon:2257	chr19:47239525:47239526:-	+	31	3.02	25	25	6
scaffold_86049.1-109267	96882	96883	Aluexon:2139	chr19:45917683:45917684:-	+	68	-32.31	19	19	5
scaffold_86058.1-111159	57340	57341	Aluexon:2131	chr19:45611943:45611944:+	-	57	-1.78	8	5	8
scaffold_86059.1-202631	110278	110279	Aluexon:2124	chr19:45454283:45454284:-	+	34	2.26	7	7	5
scaffold_86069.1-10663	7108	7109	Aluexon:2112	chr19:44337655:44337656:+	-	23	-1.10	14	14	6
scaffold_86100.1-19358	9449	9450	Aluexon:2108	chr19:42405027:42405028:+	-	92	-25.39	16	16	5
scaffold_86100.1-19358	9458	9459	Aluexon:2107	chr19:42405018:42405019:+	-	83	-20.63	16	16	5
scaffold_86104.1-15707	4717	4718	Aluexon:2143	chr19:41846181:41846182:+	-	32	2.30	22	22	9
scaffold_86149.1-81317	10747	10748	Aluexon:2097	chr19:39982535:39982536:+	-	36	-10.27	3	1	3
scaffold_86149.1-81317	11108	11109	Aluexon:2099	chr19:39982083:39982084:+	-	276	1.70	3	2	3
scaffold_86164.1-14782	10984	10985	Aluexon:2102	chr19:39381277:39381278:-	+	81	-15.76	19	19	7
scaffold_86164.1-14782	11030	11031	Aluexon:2103	chr19:39381231:39381232:-	+	127	-11.50	19	19	7
scaffold_86195.1-52857	45069	45070	Aluexon:4089	chr19:36730265:36730266:+	-	38	-20.03	6	5	6
scaffold_86201.1-56653	52016	52017	Aluexon:2039	chr19:36451373:36451374:+	-	36	-4.82	5	5	5
scaffold_86203.1-333326	108067	108068	Aluexon:6751	chr19:36304201:36304202:-	+	192	5.90	9	9	5
scaffold_86203.1-333326	137933	137934	Aluexon:6252	chr19:36270752:36270753:+	-	100	-1.87	6	6	4
scaffold_86214.1-145142	141558	141559	Aluexon:2038	chr19:35527788:35527789:+	-	110	3.71	7	7	5
scaffold_86214.1-145142	142402	142403	Aluexon:2037	chr19:35527394:35527395:+	-	58	-11.71	8	5	8
scaffold_86224.1-24777	4077	4078	Aluexon:2032	chr19:34686122:34686123:+	-	36	9.73	15	15	8
scaffold_86239.1-126272	120320	120321	Aluexon:2030	chr19:33605728:33605729:+	-	32	-0.15	11	11	7
scaffold_86253.1-266597	121954	121955	Aluexon:2029	chr19:32918901:32918902:+	-	27	-5.18	10	10	1
scaffold_86349.1-118740	23321	23322	Aluexon:4834	chr12:57911668:57911669:+	+	70	-9.24	19	19	5
scaffold_86728.1-15707	4468	4469	Aluexon:2730	chr22:45204886:45204887:+	-	169	-2.75	8	8	6
scaffold_86728.1-15707	4470	4471	Aluexon:2731	chr22:45204884:45204885:+	-	167	5.12	8	8	6
scaffold_86747.1-117119	39440	39441	Aluexon:5193	chr22:43362366:43362367:-	+	15	-2.22	9	9	6
scaffold_86781.1-145011	94974	94975	Aluexon:2715	chr22:41907110:41907111:+	-	98	3.59	5	5	4
scaffold_86786.1-161381	132484	132485	Aluexon:2737	chr22:41681133:41681134:-	+	52	2.31	6	4	6
scaffold_86786.1-161381	132854	132855	Aluexon:2738	chr22:41680852:41680853:-	+	16	2.63	8	8	6
scaffold_86790.1-75754	31993	31994	Aluexon:2712	chr22:41602009:41602010:+	-	18	-7.05	6	6	3
scaffold_86839.1-16210	11346	11347	Aluexon:5188	chr22:38685393:38685394:-	+	39	1.13	4	4	4
scaffold_86874.1-91993	14186	14187	Aluexon:6605	chr22:37362429:37362430:+	-	60	-14.63	12	4	12
scaffold_87031.1-30027	24229	24230	Aluexon:2382	chr2:101811788:101811789:-	+	32	4.44	5	5	3
scaffold_87105.1-93830	427	428	Aluexon:2308	chr2:44033041:44033042:+	+	32	1.72	8	5	8
scaffold_87142.1-94197	91716	91717	Aluexon:2319	chr2:47137977:47137978:-	-	179	-18.35	12	12	3
scaffold_87142.1-94197	91724	91725	Aluexon:2318	chr2:47137985:47137986:-	-	171	5.19	12	12	3
scaffold_87258.1-21092	8868	8869	Aluexon:2322	chr2:53830655:53830656:-	-	5	6.92	6	6	5
scaffold_87365.1-142436	56499	56500	Aluexon:4372	chr2:61012850:61012851:+	+	185	4.46	12	12	7
scaffold_87405.1-355375	269772	269773	Aluexon:2340	chr2:63587211:63587212:-	-	12	-0.14	18	18	5
scaffold_87444.1-407821	262294	262295	Aluexon:6263	chr2:65696646:65696647:+	+	34	-7.09	11	11	6
scaffold_87500.1-89168	4342	4343	Aluexon:5893	chr2:70308622:70308623:-	-	17	2.39	12	12	6
scaffold_87525.1-67065	51470	51471	Aluexon:3159	chr5:118355935:118355936:-	+	16	-4.03	14	14	5
scaffold_87561.1-370526	80359	80360	Aluexon:5061	chr18:39540728:39540729:+	-	27	-0.69	8	8	8
scaffold_87815.1-74612	30099	30100	Aluexon:4520	chr5:133947184:133947185:-	-	68	-15.42	7	2	7
scaffold_8794.1-184617	82759	82760	Aluexon:2504	chr2:233599125:233599126:+	+	196	-4.00	10	10	6
scaffold_88191.1-331401	119569	119570	Aluexon:3998	chr1:171801866:171801867:+	+	182	-1.11	20	20	6
scaffold_88282.1-106794	20526	20527	Aluexon:4697	chr9:36595409:36595410:+	+	267	7.45	6	4	6
scaffold_88304.1-185238	126169	126170	Aluexon:6485	chr9:37912138:37912139:-	-	291	-8.23	7	2	7
scaffold_88304.1-185238	96586	96587	Aluexon:3779	chr9:37880745:37880746:-	-	28	-2.81	7	7	4
scaffold_88343.1-73215	67076	67077	Aluexon:3816	chr9:102916644:102916645:+	+	203	2.97	29	3	29
scaffold_8845.1-96352	43849	43850	Aluexon:2121	chr19:44735007:44735008:-	+	71	-12.54	16	16	3
scaffold_88500.1-241260	103581	103582	Aluexon:3820	chr9:114135308:114135309:-	-	25	-1.44	8	8	5
scaffold_88506.1-126603	60472	60473	Aluexon:4718	chr9:114236239:114236240:-	-	33	-27.52	4	4	3
scaffold_88527.1-240897	16310	16311	Aluexon:4719	chr9:115253265:115253266:+	+	7	2.68	8	8	8
scaffold_88537.1-164757	138556	138557	Aluexon:6488	chr9:116076405:116076406:-	-	53	-24.09	22	22	6
scaffold_88630.1-214950	33003	33004	Aluexon:3829	chr9:123842582:123842583:+	+	7	9.26	5	4	5
scaffold_88658.1-154896	51747	51748	Aluexon:4542	chr6:31510484:31510485:+	+	22	3.21	10	10	5
scaffold_88664.1-60345	25335	25336	Aluexon:3274	chr6:31713917:31713918:+	+	26	9.07	6	6	5
scaffold_88684.1-192567	158156	158157	Aluexon:508	chr11:133778:133779:-	+	34	-4.70	3	3	3
scaffold_88684.1-192567	68680	68681	Aluexon:5571	chr6_mann_hap4:4404084:4404085:+	+	32	-7.99	6	4	6
scaffold_88729.1-104547	55850	55851	Aluexon:4545	chr6:35648199:35648200:-	-	26	3.37	15	15	5
scaffold_88837.1-22373	7972	7973	Aluexon:3292	chr6:41836536:41836537:+	+	41	-40.42	22	22	6
scaffold_88854.1-104660	17514	17515	Aluexon:3181	chr5:139004660:139004661:+	+	13	-8.23	13	13	6
scaffold_88854.1-104660	17643	17644	Aluexon:4521	chr5:139004792:139004793:+	+	145	-17.44	13	13	6
scaffold_88859.1-11801	836	837	Aluexon:3296	chr6:43398484:43398485:+	+	22	-5.38	19	19	10
scaffold_88864.1-5105	1177	1178	Aluexon:4551	chr6:43587021:43587022:-	-	109	-22.60	7	7	4
scaffold_88956.1-441898	64335	64336	Aluexon:6644	chr7:128288844:128288845:+	-	26	1.49	7	5	7
scaffold_88956.1-441898	64336	64337	Aluexon:5657	chr1:670994:670995:-	-	26	-16.08	7	5	7
scaffold_88956.1-441898	64339	64340	Aluexon:3489	chr7:65847418:65847419:-	-	29	1.09	7	5	7
scaffold_89145.1-27090	5823	5824	Aluexon:4560	chr6:74308679:74308680:-	-	46	-3.73	16	16	16
scaffold_89196.1-259439	253082	253083	Aluexon:4122	chr21:40637118:40637119:-	-	258	-17.85	12	12	12
scaffold_89224.1-253258	100637	100638	Aluexon:3325	chr6:82529914:82529915:-	-	202	-15.95	5	5	3
scaffold_89273.1-191198	24332	24333	Aluexon:3370	chr6:86270491:86270492:-	-	277	1.15	6	2	6
scaffold_89273.1-191198	25135	25136	Aluexon:5970	chr6:86271058:86271059:-	-	31	-11.88	7	3	7
scaffold_89277.1-32959	11946	11947	Aluexon:6320	chr6:87879390:87879391:+	+	28	9.60	4	4	4
scaffold_89489.1-110549	7407	7408	Aluexon:1276	chr15:91525975:91525976:-	+	19	-3.09	5	4	5
scaffold_89596.1-197700	180448	180449	Aluexon:4570	chr6:107007964:107007965:-	-	12	-11.24	8	8	5
scaffold_89680.1-208762	60720	60721	Aluexon:5973	chr6:111927477:111927478:-	-	307	-27.74	5	5	5
scaffold_89741.1-190641	59080	59081	Aluexon:3694	chr8:99591371:99591372:-	-	16	2.64	5	5	5
scaffold_89751.1-148591	9909	9910	Aluexon:6650	chr8:100221818:100221819:+	+	23	-0.23	5	4	5
scaffold_89793.1-95961	85759	85760	Aluexon:3706	chr8:103256231:103256232:+	+	37	-13.29	6	6	4
scaffold_89951.1-387753	8434	8435	Aluexon:3714	chr8:120774012:120774013:-	-	51	-15.71	10	10	7
