chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
JH650496	2403858	2403859	Aluexon:3386	chr7:2612452:2612453:+	+	105	-9.84	9	9	4
JH650496	2428073	2428074	Aluexon:3385	chr7:2637319:2637320:+	+	19	11.94	6	6	6
JH650496	2557634	2557635	Aluexon:3389	chr7:2767633:2767634:-	-	26	-5.36	24	24	6
JH650496	2993277	2993278	Aluexon:6468	chr7:3205764:3205765:-	-	28	2.91	7	5	7
JH650496	4414801	4414802	Aluexon:3388	chr7:4684315:4684316:+	+	55	6.83	5	5	5
JH650496	4424465	4424466	Aluexon:4589	chr7:4693595:4693596:+	+	19	10.46	6	5	6
JH650496	4552121	4552122	Aluexon:4590	chr7:4821701:4821702:+	+	30	10.90	6	6	6
JH650496	4656738	4656739	Aluexon:6815	chr7:4932214:4932215:-	-	1	-1.55	6	3	6
JH650496	4662978	4662979	Aluexon:6469	chr7:4938473:4938474:-	-	71	-13.68	6	6	5
JH650496	4833575	4833576	Aluexon:3390	chr7:5109656:5109657:+	+	189	8.53	7	6	7
JH650496	4883043	4883044	Aluexon:5590	chr7:5888193:5888194:+	-	270	-0.99	17	17	5
JH650496	5185317	5185318	Aluexon:3391	chr7:5478282:5478283:-	-	24	3.52	8	8	3
JH650496	5350682	5350683	Aluexon:5589	chr7:5642501:5642502:+	+	180	-8.90	7	7	3
JH650496	5352412	5352413	Aluexon:3398	chr7:5644588:5644589:+	+	22	3.49	5	5	2
JH650496	5434254	5434255	Aluexon:3392	chr7:5725847:5725848:-	-	31	9.52	19	19	5
JH650496	667023	667024	Aluexon:5588	chr7:856915:856916:+	+	145	6.65	NA	NA	6
JH650496	973546	973547	Aluexon:4172	chr7:1166309:1166310:-	-	22	-1.54	6	5	6
JH650497	1715015	1715016	Aluexon:4958	chr16:46985858:46985859:-	-	35	-0.43	11	11	5
JH650497	2349159	2349160	Aluexon:1396	chr16:47624214:47624215:+	+	19	8.36	14	14	4
JH650497	4798455	4798456	Aluexon:1397	chr16:50078465:50078466:-	-	4	10.32	7	3	7
JH650497	4817993	4817994	Aluexon:1398	chr16:50098718:50098719:-	-	30	7.70	8	7	8
JH650497	4857980	4857981	Aluexon:4959	chr16:50139483:50139484:+	+	29	4.33	12	7	12
JH650497	7776173	7776174	Aluexon:1399	chr16:53069873:53069874:-	-	17	10.99	13	13	7
JH650497	7851633	7851634	Aluexon:4960	chr16:53147748:53147749:+	+	159	-24.74	6	6	3
JH650498	10927284	10927285	Aluexon:4802	chr11:123344160:123344161:+	-	65	-2.88	6	5	6
JH650498	13970556	13970557	Aluexon:4801	chr11:120288236:120288237:+	-	22	11.41	19	19	4
JH650498	14915881	14915882	Aluexon:4800	chr11:119339884:119339885:+	-	81	-19.32	10	7	10
JH650498	15252433	15252434	Aluexon:4032	chr11:119001822:119001823:+	-	41	7.79	6	6	6
JH650498	15259782	15259783	Aluexon:710	chr11:118994276:118994277:+	-	29	10.11	NA	17	NA
JH650498	15359317	15359318	Aluexon:707	chr11:118893718:118893719:+	-	51	5.87	10	10	5
JH650498	15387264	15387265	Aluexon:694	chr11:118865680:118865681:-	+	257	2.89	13	13	5
JH650498	15757495	15757496	Aluexon:693	chr11:118495530:118495531:+	-	223	-3.41	17	17	5
JH650498	16352768	16352769	Aluexon:5711	chr11:117902684:117902685:-	+	139	5.93	7	2	7
JH650498	17018333	17018334	Aluexon:702	chr11:117234667:117234668:+	-	192	9.10	19	19	6
JH650498	17090726	17090727	Aluexon:5300	chr11:117162060:117162061:+	-	66	-10.25	14	14	5
JH650498	17137523	17137524	Aluexon:700	chr11:117116724:117116725:+	-	41	5.48	9	9	6
JH650498	17208327	17208328	Aluexon:5299	chr11:117045607:117045608:+	-	114	-1.62	5	5	4
JH650498	17605575	17605576	Aluexon:691	chr11:116646049:116646050:-	+	144	-5.02	NA	NA	5
JH650498	17624776	17624777	Aluexon:4031	chr11:116627059:116627060:-	+	178	6.58	9	9	6
JH650498	18746122	18746123	Aluexon:690	chr11:115499297:115499298:+	-	45	-22.64	9	9	5
JH650498	19659825	19659826	Aluexon:6211	chr11:114578108:114578109:+	-	301	-13.18	6	5	6
JH650498	253608	253609	Aluexon:712	chr11:134055822:134055823:+	-	21	2.76	15	15	4
JH650498	3730515	3730516	Aluexon:6529	chr11:130584039:130584040:+	-	27	9.17	8	8	4
JH650498	4116838	4116839	Aluexon:6212	chr11:130196888:130196889:+	-	19	10.92	9	9	5
JH650498	4548791	4548792	Aluexon:704	chr11:129763280:129763281:-	+	196	7.37	18	10	18
JH650498	4573316	4573317	Aluexon:705	chr11:129738748:129738749:-	+	187	4.99	5	5	5
JH650498	66866	66867	Aluexon:5303	chr11:134242322:134242323:+	-	41	6.49	16	16	5
JH650498	7087953	7087954	Aluexon:6528	chr11:127204917:127204918:+	-	14	10.40	12	12	5
JH650498	7877262	7877263	Aluexon:5713	chr11:126420542:126420543:-	+	27	4.88	9	9	6
JH650498	8153827	8153828	Aluexon:5301	chr11:126142371:126142372:+	-	178	7.50	6	6	6
JH650498	8218171	8218172	Aluexon:5712	chr11:126077512:126077513:-	+	230	-18.57	10	10	5
JH650498	8740617	8740618	Aluexon:703	chr11:125545821:125545822:+	-	30	10.58	8	8	5
JH650498	8791569	8791570	Aluexon:4803	chr11:125494766:125494767:+	-	144	6.14	7	5	7
JH650498	8818655	8818656	Aluexon:4804	chr11:125469330:125469331:+	-	35	7.39	8	8	6
JH650498	8842059	8842060	Aluexon:708	chr11:125445778:125445779:+	-	98	6.11	19	19	5
JH650498	8842140	8842141	Aluexon:709	chr11:125445697:125445698:+	-	17	1.38	19	19	5
JH650498	94927	94928	Aluexon:4034	chr11:134215388:134215389:+	-	18	2.14	8	8	5
JH650499	1247550	1247551	Aluexon:5649	chrX:69650822:69650823:+	-	161	10.38	17	7	17
JH650499	131484	131485	Aluexon:3934	chrX:70773479:70773480:+	-	158	-27.05	7	7	5
JH650499	1528340	1528341	Aluexon:3927	chrX:69368818:69368819:-	+	276	-1.55	NA	NA	5
JH650499	1880190	1880191	Aluexon:2675	chr22:29244377:29244378:+	-	186	-0.11	8	5	8
JH650499	1904039	1904040	Aluexon:5180	chr22:29210127:29210128:+	-	17	9.97	10	5	10
JH650499	1980943	1980944	Aluexon:2672	chr22:29134026:29134027:-	+	180	8.98	6	6	6
JH650499	1993035	1993036	Aluexon:2673	chr22:29122271:29122272:-	+	103	-11.38	7	7	7
JH650499	2822888	2822889	Aluexon:5181	chr22:28291570:28291571:-	+	29	2.47	10	10	4
JH650499	3987223	3987224	Aluexon:2667	chr22:27114101:27114102:+	-	188	9.20	8	8	8
JH650499	5249780	5249781	Aluexon:5482	chr22:25849281:25849282:+	-	9	0.68	7	3	7
JH650500	127817	127818	Aluexon:3383	chr6:169972636:169972637:-	+	28	4.74	23	23	5
JH650500	1698634	1698635	Aluexon:6466	chr6:168395144:168395145:-	+	178	4.87	7	7	5
JH650500	2302026	2302027	Aluexon:3372	chr6:167762326:167762327:+	-	16	-18.36	10	10	5
JH650500	2723038	2723039	Aluexon:3378	chr6:167359339:167359340:-	+	8	-6.48	22	22	5
JH650500	2723045	2723046	Aluexon:3377	chr6:167359332:167359333:-	+	15	-4.53	22	22	5
JH650500	2724802	2724803	Aluexon:3376	chr6:167357484:167357485:-	+	140	-15.78	9	9	5
JH650500	6355884	6355885	Aluexon:5553	chr6:163733809:163733810:+	-	33	2.59	5	5	5
JH650500	6988481	6988482	Aluexon:5980	chr6:163092522:163092523:-	+	24	3.01	21	21	5
JH650500	7087396	7087397	Aluexon:5979	chr6:162992329:162992330:-	+	51	4.31	13	13	5
JH650501	223854	223855	Aluexon:782	chr12:7163343:7163344:+	-	179	1.79	11	10	11
JH650501	2584106	2584107	Aluexon:719	chr12:4813418:4813419:-	+	62	-17.09	15	15	5
JH650501	2620749	2620750	Aluexon:717	chr12:4776701:4776702:+	-	23	2.59	12	12	5
JH650501	281407	281408	Aluexon:783	chr12:7105315:7105316:+	-	35	1.46	7	7	3
JH650501	295634	295635	Aluexon:781	chr12:7092161:7092162:+	-	29	10.16	8	8	5
JH650501	399973	399974	Aluexon:4813	chr12:6991462:6991463:-	+	19	-6.10	8	8	6
JH650501	596203	596204	Aluexon:4805	chr12:6791291:6791292:-	+	187	9.12	13	4	13
JH650501	6039709	6039710	Aluexon:6214	chr12:1353707:1353708:+	-	44	6.79	5	5	5
JH650501	6207238	6207239	Aluexon:4036	chr12:1183602:1183603:+	-	141	-37.67	7	7	4
JH650501	6357015	6357016	Aluexon:4821	chr12:1040133:1040134:-	+	22	6.81	10	10	6
JH650501	6882295	6882296	Aluexon:711	chr12:519482:519483:+	-	55	-8.78	6	6	5
JH650501	6958969	6958970	Aluexon:4035	chr12:442338:442339:-	+	287	2.66	14	14	6
JH650501	713244	713245	Aluexon:5714	chr12:6673414:6673415:-	+	44	4.77	15	15	5
JH650501	719143	719144	Aluexon:4037	chr12:6667303:6667304:-	+	27		NA	NA	5
JH650501	7253361	7253362	Aluexon:6831	chr9:35264:35265:-	+	17	6.60	6	6	5
JH650501	830456	830457	Aluexon:716	chr12:6557903:6557904:-	+	47	4.49	6	6	6
JH650501	832116	832117	Aluexon:714	chr12:6556253:6556254:-	+	28	7.86	11	11	5
JH650501	948959	948960	Aluexon:713	chr12:6441159:6441160:-	+	35	3.01	13	13	5
JH650502	3227425	3227426	Aluexon:1261	chr15:89047218:89047219:-	-	19	-6.14	11	11	5
JH650502	3968077	3968078	Aluexon:1265	chr15:89788427:89788428:+	+	40	-26.41	18	11	18
JH650502	4027070	4027071	Aluexon:4069	chr15:89848230:89848231:+	+	222	-20.13	14	14	5
JH650502	4485306	4485307	Aluexon:6234	chr15:90308029:90308030:+	+	181	7.12	8	3	8
JH650502	4789458	4789459	Aluexon:6413	chr15:90619769:90619770:-	-	220	-11.89	15	15	5
JH650502	52838	52839	Aluexon:1255	chr15:85863175:85863176:-	-	75	-4.61	20	20	4
JH650503	2271580	2271581	Aluexon:3726	chr8:129015635:129015636:+	-	15	7.55	6	5	6
JH650503	2290570	2290571	Aluexon:3724	chr8:128996148:128996149:+	-	26	8.46	18	18	5
JH650503	2335790	2335791	Aluexon:3725	chr8:128949592:128949593:+	-	91	-10.19	10	10	5
JH650503	349458	349459	Aluexon:3720	chr8:130961313:130961314:-	+	26	4.08	6	5	6
JH650503	5134829	5134830	Aluexon:4674	chr8:126108922:126108923:+	-	46	2.94	10	10	5
JH650503	6406572	6406573	Aluexon:3717	chr8:124824294:124824295:+	-	195	5.12	7	7	7
JH650503	6437270	6437271	Aluexon:4195	chr8:124793737:124793738:+	-	23	10.38	23	23	4
JH650503	6751058	6751059	Aluexon:3719	chr8:124479317:124479318:+	-	35	1.48	11	11	5
JH650503	6778515	6778516	Aluexon:3718	chr8:124451768:124451769:+	-	183	6.50	15	15	9
JH650503	6975391	6975392	Aluexon:4672	chr8:124252222:124252223:-	+	29	6.40	18	18	5
JH650503	8226863	8226864	Aluexon:3713	chr8:122993963:122993964:-	+	38	-27.72	14	14	4
JH650503	9699999	9700000	Aluexon:4196	chr8:121523558:121523559:+	-	25	11.71	6	6	5
JH650504	5691817	5691818	Aluexon:5609	chr7:143508205:143508206:+	+	21	2.90	12	12	5
JH650504	5732980	5732981	Aluexon:6014	chr7:143458995:143458996:-	-	17	9.86	9	9	5
JH650504	576121	576122	Aluexon:3575	chr7:148713333:148713334:-	+	67	-12.60	5	4	5
JH650504	6021199	6021200	Aluexon:3570	chr7:142990238:142990239:+	-	30	11.53	NA	11	NA
JH650504	720394	720395	Aluexon:4638	chr7:148567780:148567781:-	+	22	3.01	13	13	6
JH650504	808492	808493	Aluexon:3573	chr7:148478197:148478198:+	-	26	9.23	21	21	7
JH650505	3586232	3586233	Aluexon:290	chr1:192997085:192997086:-	-	27	8.00	11	11	7
JH650505	3646383	3646384	Aluexon:5252	chr1:193057299:193057300:+	+	149	-8.95	11	10	11
JH650505	3687205	3687206	Aluexon:285	chr1:193096976:193096977:+	+	7	3.00	19	19	6
JH650505	3725426	3725427	Aluexon:286	chr1:193135798:193135799:+	+	25	2.65	10	10	5
JH650506	1064075	1064076	Aluexon:4201	chr9:100827617:100827618:+	+	27	8.59	NA	20	NA
JH650506	128047	128048	Aluexon:6487	chr9:99885425:99885426:-	-	176	5.41	10	10	8
JH650506	1780719	1780720	Aluexon:3814	chr9:101545299:101545300:-	-	89	-4.88	5	4	5
JH650506	3151017	3151018	Aluexon:3816	chr9:102916644:102916645:+	+	203	10.07	18	7	18
JH650506	3269618	3269619	Aluexon:3815	chr9:103035840:103035841:+	+	31	2.63	12	12	5
JH650506	3383724	3383725	Aluexon:6352	chr9:103152729:103152730:+	+	28	3.78	6	2	6
JH650506	5986247	5986248	Aluexon:6657	chr9:105774262:105774263:+	+	33	-4.08	NA	NA	4
JH650506	6245799	6245800	Aluexon:6839	chr9:106038430:106038431:-	-	16	9.78	11	11	5
JH650507	2680573	2680574	Aluexon:3067	chr4:139942217:139942218:-	-	25	2.59	13	13	7
JH650507	2732892	2732893	Aluexon:3068	chr4:139995698:139995699:-	-	237	-9.50	12	12	5
JH650507	6848877	6848878	Aluexon:3066	chr4:144125568:144125569:+	+	19	7.65	12	12	6
JH650507	7062275	7062276	Aluexon:3069	chr4:144338627:144338628:+	+	62	-21.23	8	8	5
JH650507	7079230	7079231	Aluexon:3070	chr4:144355537:144355538:+	+	30	13.45	19	19	6
JH650508	1327467	1327468	Aluexon:2465	chr2:201750066:201750067:-	-	56	6.91	7	7	5
JH650508	1327491	1327492	Aluexon:2466	chr2:201750090:201750091:-	-	32	2.37	7	7	5
JH650508	1333641	1333642	Aluexon:5459	chr2:201755927:201755928:+	+	253	-7.51	5	5	5
JH650508	1353099	1353100	Aluexon:2469	chr2:201774418:201774419:-	-	24	6.81	10	10	5
JH650508	1386400	1386401	Aluexon:4402	chr2:201806718:201806719:-	-	27	3.05	14	14	5
JH650508	1496840	1496841	Aluexon:2470	chr2:201916979:201916980:-	-	23	-25.73	7	7	5
JH650508	1583327	1583328	Aluexon:2462	chr2:202007366:202007367:+	+	40	5.81	7	7	5
JH650508	1594630	1594631	Aluexon:2463	chr2:202018858:202018859:+	+	58		NA	NA	5
JH650508	1788486	1788487	Aluexon:2464	chr2:202216655:202216656:-	-	37	-28.17	6	6	5
JH650508	2102529	2102530	Aluexon:5905	chr2:202531444:202531445:-	-	32	7.16	6	6	5
JH650508	2152922	2152923	Aluexon:2467	chr2:202581434:202581435:-	-	36	4.74	NA	17	NA
JH650508	2237301	2237302	Aluexon:5460	chr2:202665505:202665506:+	+	35	4.18	10	10	6
JH650508	2899665	2899666	Aluexon:5461	chr2:203334225:203334226:+	+	36	1.61	7	7	3
JH650508	3297517	3297518	Aluexon:2472	chr2:203754782:203754783:-	-	170	10.74	12	3	12
JH650508	3341032	3341033	Aluexon:2473	chr2:203799271:203799272:+	+	103	-13.45	6	6	6
JH650508	3752315	3752316	Aluexon:4112	chr2:204216372:204216373:+	+	117	-30.04	10	10	6
JH650508	8646642	8646643	Aluexon:2474	chr2:209120625:209120626:+	+	207	7.74	6	6	5
JH650508	8674718	8674719	Aluexon:2475	chr2:209149005:209149006:+	+	20	10.35	18	18	5
JH650508	899740	899741	Aluexon:2458	chr2:201325559:201325560:+	+	31	10.49	6	6	5
JH650509	10334701	10334702	Aluexon:1467	chr16:77770545:77770546:+	-	14	8.02	6	6	4
JH650509	2318985	2318986	Aluexon:1523	chr16:85805497:85805498:-	+	15	7.45	12	12	6
JH650509	23326	23327	Aluexon:1349	chr16:21738431:21738432:+	-	98	6.14	18	18	6
JH650509	2420572	2420573	Aluexon:1500	chr16:85705786:85705787:+	-	179	2.32	7	7	7
JH650509	331962	331963	Aluexon:4978	chr16:87800030:87800031:-	+	21	10.32	11	6	11
JH650509	335216	335217	Aluexon:1479	chr16:87797209:87797210:-	+	22	2.41	7	7	6
JH650509	3356260	3356261	Aluexon:1477	chr16:84766072:84766073:+	-	31	6.00	11	11	5
JH650509	354688	354689	Aluexon:4980	chr16:87777624:87777625:-	+	114	0.63	NA	NA	7
JH650509	3589203	3589204	Aluexon:1476	chr16:84536468:84536469:-	+	24	0.60	5	5	5
JH650509	360914	360915	Aluexon:4979	chr16:87770703:87770704:-	+	41	7.21	14	14	5
JH650509	4137002	4137003	Aluexon:1475	chr16:83981814:83981815:+	-	18	7.24	11	11	5
JH650509	7043052	7043053	Aluexon:1473	chr16:81054106:81054107:-	+	17	9.93	7	7	5
JH650509	7075303	7075304	Aluexon:1472	chr16:81021612:81021613:-	+	167	9.73	11	3	11
JH650509	7082413	7082414	Aluexon:1471	chr16:81014484:81014485:-	+	33	3.80	6	6	6
JH650509	7443292	7443293	Aluexon:4976	chr16:80660022:80660023:-	+	178	10.53	11	11	10
JH650509	8353513	8353514	Aluexon:1469	chr16:79753378:79753379:-	+	197	8.25	20	20	5
JH650510	4431372	4431373	Aluexon:4398	chr2:162110149:162110150:+	-	19	8.00	8	7	8
JH650510	5299476	5299477	Aluexon:4396	chr2:161235124:161235125:-	+	18	9.38	17	17	9
JH650510	5899037	5899038	Aluexon:2417	chr2:160638043:160638044:-	+	53	-0.11	12	12	5
JH650510	5964507	5964508	Aluexon:4397	chr2:160572042:160572043:+	-	139	7.99	7	4	7
JH650510	6427519	6427520	Aluexon:2416	chr2:160111044:160111045:-	+	36	4.34	6	6	5
JH650510	947347	947348	Aluexon:2418	chr2:165617885:165617886:-	+	23	-8.44	5	4	5
JH650511	3449140	3449141	Aluexon:6371	chr1:158169625:158169626:-	+	30	9.62	14	14	6
JH650511	4109364	4109365	Aluexon:5673	chr1:157516070:157516071:-	+	169	5.81	6	6	5
JH650511	4849279	4849280	Aluexon:364	chr1:156765255:156765256:+	-	178	7.01	14	14	6
JH650511	5036931	5036932	Aluexon:4311	chr1:156576318:156576319:+	-	37	5.65	10	10	6
JH650511	5043200	5043201	Aluexon:4310	chr1:156569895:156569896:+	-	26	4.19	13	13	8
JH650511	5043891	5043892	Aluexon:256	chr1:156569200:156569201:-	+	19	7.10	6	6	5
JH650511	5266700	5266701	Aluexon:247	chr1:156344396:156344397:+	-	18	10.33	14	14	5
JH650511	5270118	5270119	Aluexon:246	chr1:156340971:156340972:+	-	28	10.91	12	12	5
JH650511	5302632	5302633	Aluexon:302	chr1:156307031:156307032:-	+	187	3.66	7	7	5
JH650511	5314161	5314162	Aluexon:3996	chr1:156293099:156293100:-	+	17	1.99	18	18	5
JH650511	5337245	5337246	Aluexon:6679	chr1:156269428:156269429:-	+	190	-7.20	7	6	7
JH650511	5415675	5415676	Aluexon:5250	chr1:156190466:156190467:+	-	15	8.93	8	8	5
JH650511	5793518	5793519	Aluexon:4356	chr1:155820675:155820676:-	+	186		NA	6	NA
JH650511	5811654	5811655	Aluexon:242	chr1:155801411:155801412:-	+	285	10.88	13	5	13
JH650511	5907064	5907065	Aluexon:280	chr1:155706397:155706398:+	-	188	2.50	7	7	5
JH650511	5935093	5935094	Aluexon:279	chr1:155678822:155678823:+	-	31	3.85	11	6	11
JH650511	5935558	5935559	Aluexon:4355	chr1:155678356:155678357:+	-	31	3.01	16	15	16
JH650512	1681600	1681601	Aluexon:3683	chr8:93976093:93976094:-	+	43	5.41	14	14	5
JH650512	194970	194971	Aluexon:4667	chr8:95481186:95481187:-	+	19	10.51	11	6	11
JH650512	2867265	2867266	Aluexon:3682	chr8:92785427:92785428:-	+	213	7.28	22	13	22
JH650512	3484581	3484582	Aluexon:3688	chr8:92142525:92142526:+	-	34	0.78	6	6	5
JH650512	4053050	4053051	Aluexon:3680	chr8:91574531:91574532:-	+	57	-21.10	18	18	5
JH650512	4199384	4199385	Aluexon:6649	chr8:91399793:91399794:+	-	26	-0.03	10	10	6
JH650512	4689320	4689321	Aluexon:3681	chr8:90911684:90911685:-	+	203	10.48	15	15	10
JH650512	8041019	8041020	Aluexon:3677	chr8:87537103:87537104:+	-	27		NA	NA	5
JH650512	8069156	8069157	Aluexon:3689	chr8:87507195:87507196:-	+	26	1.66	6	6	5
JH650512	8186317	8186318	Aluexon:4194	chr8:87389507:87389508:+	-	190	7.98	NA	7	NA
JH650512	8347360	8347361	Aluexon:3673	chr8:87227866:87227867:-	+	79	-29.56	8	8	5
JH650512	842133	842134	Aluexon:3684	chr8:94831216:94831217:+	-	169	8.20	8	3	8
JH650512	869352	869353	Aluexon:3685	chr8:94804108:94804109:+	-	12	-13.45	NA	10	NA
JH650512	879292	879293	Aluexon:3687	chr8:94794166:94794167:+	-	43	3.85	9	9	5
JH650512	898246	898247	Aluexon:3686	chr8:94775176:94775177:+	-	29	9.23	12	6	12
JH650512	901338	901339	Aluexon:5619	chr8:94772086:94772087:+	-	217	2.00	7	7	5
JH650512	929948	929949	Aluexon:3691	chr8:94743126:94743127:-	+	274	2.78	4	4	3
JH650512	936325	936326	Aluexon:3692	chr8:94736736:94736737:+	-	173	5.64	9	9	6
JH650513	5688001	5688002	Aluexon:411	chr10:61498781:61498782:-	-	125	-16.31	10	10	7
JH650514	1380289	1380290	Aluexon:6724	chr14:36623100:36623101:-	+	185	-1.05	14	14	7
JH650514	1957716	1957717	Aluexon:5742	chr14:36044330:36044331:-	+	19	4.07	10	10	5
JH650514	2256924	2256925	Aluexon:1039	chr14:35743541:35743542:+	-	193	10.07	18	8	18
JH650514	2408254	2408255	Aluexon:1040	chr14:35593497:35593498:+	-	20	3.78	14	14	6
JH650514	2482386	2482387	Aluexon:1037	chr14:35519237:35519238:+	-	20	3.20	7	7	7
JH650514	3063766	3063767	Aluexon:4871	chr14:34925091:34925092:-	+	56	-16.48	8	8	5
JH650514	3070646	3070647	Aluexon:4873	chr14:34918202:34918203:-	+	14	9.06	6	6	6
JH650514	542703	542704	Aluexon:3251	chr6:12583739:12583740:-	-	19	-8.79	14	14	6
JH650514	6045485	6045486	Aluexon:1005	chr14:31916775:31916776:-	+	273	-7.28	9	9	7
JH650514	6063754	6063755	Aluexon:1004	chr14:31896998:31896999:-	+	25	2.59	18	18	5
JH650514	6069676	6069677	Aluexon:1008	chr14:31891062:31891063:+	-	36	-22.27	11	11	4
JH650514	6069686	6069687	Aluexon:1007	chr14:31891052:31891053:+	-	26	3.92	11	11	4
JH650514	6413075	6413076	Aluexon:1003	chr14:31552730:31552731:+	-	28	2.30	22	22	6
JH650515	1178221	1178222	Aluexon:5129	chr20:1312828:1312829:+	+	42	6.59	14	14	5
JH650515	1196690	1196691	Aluexon:2532	chr20:1331002:1331003:+	+	45	7.59	6	6	6
JH650515	2283580	2283581	Aluexon:2579	chr20:2467409:2467410:-	-	17	8.44	13	13	4
JH650515	2459589	2459590	Aluexon:2536	chr20:2645902:2645903:+	+	191	8.40	NA	NA	16
JH650515	2979485	2979486	Aluexon:2527	chr20:3189040:3189041:+	+	16	14.18	8	8	5
JH650515	342763	342764	Aluexon:2526	chr20:421645:421646:-	-	99	-15.15	9	9	5
JH650515	3572148	3572149	Aluexon:6595	chr20:3790542:3790543:+	+	36		NA	NA	9
JH650515	3626331	3626332	Aluexon:2569	chr20:3850096:3850097:+	+	281	-1.62	11	11	7
JH650515	3648609	3648610	Aluexon:2568	chr20:3871889:3871890:+	+	205	7.01	7	7	7
JH650515	3916233	3916234	Aluexon:2528	chr20:4156691:4156692:+	+	25	2.59	15	15	5
JH650515	4714823	4714824	Aluexon:5131	chr20:4952429:4952430:-	-	20	3.58	12	7	12
JH650515	4839569	4839570	Aluexon:5132	chr20:5084137:5084138:-	-	21	-10.87	8	8	7
JH650515	4847576	4847577	Aluexon:2534	chr20:5092251:5092252:-	-	32	11.84	NA	8	NA
JH650515	5467454	5467455	Aluexon:2530	chr20:5737356:5737357:+	+	32	4.58	13	13	4
JH650515	5475100	5475101	Aluexon:2531	chr20:5745738:5745739:+	+	28	8.47	8	8	7
JH650515	5763636	5763637	Aluexon:2533	chr20:6040960:6040961:-	-	23	2.30	12	12	6
JH650515	8426914	8426915	Aluexon:2535	chr20:8731767:8731768:+	+	187	7.48	18	18	13
JH650516	1075443	1075444	Aluexon:380	chr10:22948659:22948660:-	-	70	9.01	3	2	3
JH650516	2880129	2880130	Aluexon:6378	chr10:24736989:24736990:-	-	79	-7.52	9	9	5
JH650516	5198764	5198765	Aluexon:389	chr10:27124275:27124276:-	-	245	-20.84	11	11	6
JH650516	5203212	5203213	Aluexon:390	chr10:27128712:27128713:-	-	225	7.83	8	8	6
JH650516	5436836	5436837	Aluexon:387	chr10:27369017:27369018:-	-	99	-12.89	8	8	5
JH650516	5516337	5516338	Aluexon:396	chr10:27448946:27448947:+	+	28	2.99	14	7	14
JH650516	6245345	6245346	Aluexon:388	chr10:28142292:28142293:-	-	1	-3.52	6	3	6
JH650516	6870189	6870190	Aluexon:4742	chr10:28767100:28767101:-	-	22	11.59	8	8	6
JH650516	7190920	7190921	Aluexon:5683	chr10:29083572:29083573:-	-	29	2.33	6	6	6
JH650516	764365	764366	Aluexon:5267	chr10:22636944:22636945:+	+	22	3.28	11	11	5
JH650516	775765	775766	Aluexon:5268	chr10:22648338:22648339:+	+	11	2.73	10	10	4
JH650516	8011730	8011731	Aluexon:393	chr10:29906505:29906506:-	-	32	13.04	8	8	6
JH650516	8459629	8459630	Aluexon:392	chr10:30358629:30358630:-	-	136	-25.52	9	5	9
JH650516	9330597	9330598	Aluexon:4743	chr10:31252318:31252319:-	-	27	3.94	9	9	5
JH650517	1008815	1008816	Aluexon:6774	chr22:32545600:32545601:-	-	37	12.06	6	6	4
JH650517	1666409	1666410	Aluexon:5186	chr22:33228738:33228739:+	+	13	3.10	10	5	10
JH650517	277476	277477	Aluexon:2697	chr22:31817292:31817293:+	+	169	-12.80	NA	3	NA
JH650517	411310	411311	Aluexon:2699	chr22:31953358:31953359:+	+	202	8.95	12	7	12
JH650517	4154727	4154728	Aluexon:2690	chr22:35727287:35727288:+	+	201	11.84	22	22	10
JH650517	441412	441413	Aluexon:2698	chr22:31983312:31983313:+	+	29	4.37	9	5	9
JH650517	5690521	5690522	Aluexon:6606	chr22:37364025:37364026:+	+	32	6.88	4	4	4
JH650517	6288883	6288884	Aluexon:2692	chr22:37961605:37961606:+	+	31	4.09	9	9	5
JH650517	6373001	6373002	Aluexon:2706	chr22:38044825:38044826:+	+	121	-12.46	23	23	6
JH650517	6589630	6589631	Aluexon:4125	chr22:38267205:38267206:+	+	26	1.62	5	5	5
JH650517	6603577	6603578	Aluexon:2811	chr22:38282955:38282956:+	+	34	1.64	7	7	5
JH650517	6605676	6605677	Aluexon:5187	chr22:38285076:38285077:+	+	18	-0.61	NA	NA	NA
JH650517	662899	662900	Aluexon:5484	chr22:32211400:32211401:+	+	27	7.34	23	23	9
JH650517	6673205	6673206	Aluexon:2812	chr22:38354379:38354380:+	+	185	0.27	18	18	15
JH650517	6796975	6796976	Aluexon:2693	chr22:38481539:38481540:+	+	18	1.42	9	9	3
JH650517	6796981	6796982	Aluexon:2695	chr22:38481545:38481546:+	+	24	4.59	9	9	3
JH650517	6805810	6805811	Aluexon:2694	chr22:38490476:38490477:+	+	280	-19.81	9	9	6
JH650517	6843101	6843102	Aluexon:2696	chr22:38528071:38528072:-	-	61	-22.49	8	8	5
JH650517	6963160	6963161	Aluexon:4771	chr11:463570:463571:+	-	21	-6.85	6	5	6
JH650517	6998539	6998540	Aluexon:5188	chr22:38685393:38685394:-	-	39	4.62	23	23	6
JH650517	7045298	7045299	Aluexon:2716	chr22:38731814:38731815:-	-	26	2.70	7	7	5
JH650517	7449247	7449248	Aluexon:2711	chr22:39140259:39140260:-	-	31		NA	NA	6
JH650517	7717928	7717929	Aluexon:4126	chr22:39411900:39411901:+	+	27	4.74	NA	20	NA
JH650517	7722963	7722964	Aluexon:6607	chr22:39417116:39417117:+	+	5	-15.18	16	16	5
