chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_5751	42829	42830	Aluexon:5545	chr6:131959749:131959750:+	+	176	8.86	9	3	9
scaffold_57778	205	206	Aluexon:4347	chr1:228863130:228863131:+	+	86	-24.63	28	28	13
scaffold_5809	73903	73904	Aluexon:6257	chr19:55704181:55704182:+	+	267	-20.35	7	7	5
scaffold_5810	59506	59507	Aluexon:5480	chr22:20753883:20753884:+	-	22	3.01	19	19	7
scaffold_58162	4783	4784	Aluexon:3851	chr9:132109503:132109504:+	+	41	8.07	6	6	5
scaffold_5823	72543	72544	Aluexon:4491	chr5:10276560:10276561:-	-	279	10.41	5	3	5
scaffold_5839	139309	139310	Aluexon:2989	chr4:2940418:2940419:+	+	176	-0.64	6	3	6
scaffold_585	448696	448697	Aluexon:4062	chr15:66839555:66839556:+	+	32	1.02	14	14	6
scaffold_5897	91284	91285	Aluexon:956	chr13:45917670:45917671:+	+	275	-15.34	16	9	16
scaffold_5899	15920	15921	Aluexon:5026	chr17:42409140:42409141:+	+	16	-8.67	5	5	4
scaffold_5904	11651	11652	Aluexon:2960	chr3:195944193:195944194:-	-	243	-4.78	6	2	6
scaffold_592	189739	189740	Aluexon:4496	chr5:14813322:14813323:-	-	38	-12.67	6	2	6
scaffold_595	157136	157137	Aluexon:3289	chr6:42039083:42039084:+	+	32	0.14	13	13	13
scaffold_595	53247	53248	Aluexon:3293	chr6:41901817:41901818:+	+	312	-11.91	17	17	6
scaffold_5957	33394	33395	Aluexon:2620	chr21:34634864:34634865:+	+	19	8.49	10	10	9
scaffold_5970	4624	4625	Aluexon:6625	chr4:15704571:15704572:+	-	280	-12.81	13	5	13
scaffold_597	158682	158683	Aluexon:87	chr1:29547712:29547713:-	-	23	-20.62	6	6	4
scaffold_5991	13491	13492	Aluexon:3505	chr7:76247932:76247933:-	-	18	1.87	14	14	6
scaffold_6017	24425	24426	Aluexon:5479	chr22:17129415:17129416:+	+	21	-1.05	6	6	6
scaffold_60231	4909	4910	Aluexon:6844	chrX:153861448:153861449:-	-	17	-7.71	8	8	4
scaffold_603	238746	238747	Aluexon:633	chr11:66419746:66419747:+	+	147	-0.61	NA	3	NA
scaffold_603	265265	265266	Aluexon:635	chr11:66447032:66447033:+	+	287	-5.81	7	7	6
scaffold_6053	30569	30570	Aluexon:2725	chr22:45562188:45562189:+	+	32	2.37	3	3	2
scaffold_6060	43073	43074	Aluexon:14	chr1:6297303:6297304:+	+	17		NA	NA	17
scaffold_60661	5012	5013	Aluexon:4049	chr13:21715829:21715830:+	+	11	4.38	NA	9	NA
scaffold_6096	50690	50691	Aluexon:2257	chr19:47239525:47239526:-	-	31	1.82	6	3	6
scaffold_6099	62110	62111	Aluexon:3546	chr7:128816470:128816471:+	+	23	7.01	7	5	7
scaffold_6116	45976	45977	Aluexon:1509	chr17:4622252:4622253:+	+	175	5.93	6	2	6
scaffold_6118	109630	109631	Aluexon:6266	chr2:86118297:86118298:+	+	21	-12.71	5	4	5
scaffold_6133	94411	94412	Aluexon:2244	chr19:58268238:58268239:+	-	14	6.48	9	8	9
scaffold_6145	1412	1413	Aluexon:3807	chr9:98605032:98605033:-	+	30	1.93	9	8	9
scaffold_6176	4912	4913	Aluexon:5824	chr16:66581968:66581969:-	-	22	-11.39	6	6	2
scaffold_6203	9431	9432	Aluexon:2002	chr19:21273715:21273716:+	+	36	3.01	14	14	5
scaffold_6251	32863	32864	Aluexon:761	chr12:49241133:49241134:-	-	184	-2.98	8	8	6
scaffold_625	320381	320382	Aluexon:5396	chr18:46286573:46286574:+	+	21	-36.77	3	3	3
scaffold_6288	105517	105518	Aluexon:3854	chr9:132511805:132511806:-	-	143	-41.53	7	6	7
scaffold_629	389992	389993	Aluexon:980	chr13:99077692:99077693:+	+	49	3.75	5	2	5
scaffold_62971	4325	4326	Aluexon:1981	chr19:17724591:17724592:+	+	79	-26.06	13	13	6
scaffold_62971	4734	4735	Aluexon:1982	chr19:17724956:17724957:+	+	138	-10.16	5	4	5
scaffold_6305	79867	79868	Aluexon:5386	chr17:47332051:47332052:+	+	31	1.26	8	8	6
scaffold_6337	72015	72016	Aluexon:5687	chr10:74901243:74901244:-	+	59	4.81	9	9	3
scaffold_6353	80485	80486	Aluexon:3378	chr6:167359339:167359340:-	-	8	-6.83	NA	NA	NA
scaffold_6375	52844	52845	Aluexon:5356	chr16:631759:631760:+	+	291	-9.99	4	2	4
scaffold_6398	10881	10882	Aluexon:239	chr1:153726175:153726176:+	+	48	3.91	24	24	7
scaffold_6418	23522	23523	Aluexon:4258	chr1:38456274:38456275:-	+	191	5.01	10	10	5
scaffold_6461	62645	62646	Aluexon:2898	chr3:138495527:138495528:-	-	43	-40.41	NA	5	NA
scaffold_64803	3660	3661	Aluexon:3563	chr7:140173627:140173628:-	-	165	5.05	8	5	8
scaffold_64803	4361	4362	Aluexon:4635	chr7:140174289:140174290:-	-	25	-2.06	6	6	6
scaffold_6501	7587	7588	Aluexon:2239	chr19:57937007:57937008:+	+	224	-6.61	5	4	5
scaffold_650	478283	478284	Aluexon:5131	chr20:4952429:4952430:-	-	20	0.51	8	8	6
scaffold_65672	436	437	Aluexon:4427	chr3:69103671:69103672:-	-	26	3.01	16	16	3
scaffold_660	475915	475916	Aluexon:4360	chr2:27019083:27019084:+	+	40	5.07	6	5	6
scaffold_66198	1207	1208	Aluexon:511	chr10:131978375:131978376:+	+	16	8.55	9	9	7
scaffold_663	483107	483108	Aluexon:468	chr10:99525962:99525963:+	+	86	-11.81	6	6	4
scaffold_66414	1651	1652	Aluexon:3916	chrX:46759116:46759117:-	-	59	-5.19	8	7	8
scaffold_66510	796	797	Aluexon:776	chr12:51873774:51873775:+	+	21	2.48	12	12	6
scaffold_6675	32126	32127	Aluexon:1524	chr17:7828819:7828820:-	-	52	4.11	18	18	6
scaffold_6686	18444	18445	Aluexon:1929	chr19:11028940:11028941:+	+	40	7.45	5	5	5
scaffold_6719	47787	47788	Aluexon:1518	chr17:6888859:6888860:-	-	27	-11.60	6	5	6
scaffold_672	361544	361545	Aluexon:3845	chr9:129352822:129352823:-	-	197	-7.28	5	2	5
scaffold_6725	84808	84809	Aluexon:2534	chr20:5092251:5092252:-	-	32	0.52	5	5	3
scaffold_6745	36188	36189	Aluexon:1789	chr18:671797:671798:+	+	24	-10.36	7	7	4
scaffold_6773	56608	56609	Aluexon:206	chr1:113556461:113556462:-	-	16	2.30	19	19	13
scaffold_6811	56938	56939	Aluexon:797	chr12:56706189:56706190:+	+	186	3.81	6	3	6
scaffold_6815	50253	50254	Aluexon:1231	chr15:75740507:75740508:-	-	39	-26.41	24	24	6
scaffold_6857	40936	40937	Aluexon:1148	chr15:41732432:41732433:+	+	54	3.03	10	10	6
scaffold_6861	13323	13324	Aluexon:3802	chr9:96210771:96210772:-	-	28	0.27	6	4	6
scaffold_6869	17175	17176	Aluexon:6450	chr3:194219772:194219773:-	-	18	7.67	6	4	6
scaffold_686	91894	91895	Aluexon:2593	chr20:48266071:48266072:-	-	65		NA	NA	6
scaffold_69010	383	384	Aluexon:1160	chr15:44589799:44589800:+	+	49	-15.88	17	17	6
scaffold_69010	901	902	Aluexon:1161	chr15:44590194:44590195:+	+	129	-24.63	6	6	3
scaffold_6917	67450	67451	Aluexon:1210	chr15:64685538:64685539:+	+	188	-1.99	7	7	7
scaffold_701	105042	105043	Aluexon:780	chr12:54116720:54116721:-	-	26	-12.56	4	4	4
scaffold_71204	3861	3862	Aluexon:890	chr12:54646756:54646757:-	+	28	3.01	21	21	6
scaffold_71682	1109	1110	Aluexon:1099	chr14:78178082:78178083:+	+	191	2.28	6	4	6
scaffold_7204	43102	43103	Aluexon:738	chr12:19705785:19705786:+	+	29	-5.56	9	9	7
scaffold_722	425196	425197	Aluexon:4031	chr11:116627059:116627060:-	+	178	4.69	17	2	17
scaffold_7259	48624	48625	Aluexon:4204	chr9:123333269:123333270:-	-	195	3.81	14	14	6
scaffold_7270	66887	66888	Aluexon:4405	chr2:242621748:242621749:-	-	25	8.36	24	24	6
scaffold_7270	67561	67562	Aluexon:4406	chr2:242622242:242622243:-	-	120	-10.07	16	5	16
scaffold_7298	35029	35030	Aluexon:5535	chr6:34207068:34207069:+	+	22	2.61	7	6	7
scaffold_7315	6407	6408	Aluexon:3097	chr5:32258009:32258010:-	-	15	5.98	4	4	4
scaffold_7333	35989	35990	Aluexon:1850	chr14:50086293:50086294:-	+	69	-14.87	15	15	6
scaffold_73364	1642	1643	Aluexon:2225	chr19:55550632:55550633:-	-	294	-24.46	16	16	6
scaffold_7363	68078	68079	Aluexon:344	chr1:231660293:231660294:-	-	29	2.36	11	11	6
scaffold_7377	63195	63196	Aluexon:1154	chr15:41867100:41867101:+	+	183	3.81	6	5	6
scaffold_740	390823	390824	Aluexon:1352	chr16:20820166:20820167:+	-	232	-34.11	6	6	4
scaffold_743	137888	137889	Aluexon:580	chr11:46835631:46835632:-	+	74	-28.45	24	18	24
scaffold_743	310154	310155	Aluexon:587	chr11:46642608:46642609:+	-	45	-1.29	5	5	3
scaffold_7475	52866	52867	Aluexon:68	chr1:28537563:28537564:-	-	132	-26.28	9	9	6
scaffold_7475	79153	79154	Aluexon:65	chr1:28567933:28567934:-	-	14	4.27	10	5	10
scaffold_750	34165	34166	Aluexon:3363	chr6:143736159:143736160:-	-	58	2.08	NA	5	NA
scaffold_7526	59556	59557	Aluexon:3982	chr1:15899726:15899727:-	-	36	3.75	8	6	8
scaffold_754	323403	323404	Aluexon:4277	chr1:44021147:44021148:+	+	40	-23.22	8	8	6
scaffold_7603	44804	44805	Aluexon:93	chr1:35850462:35850463:+	-	32	2.30	18	18	5
scaffold_7606	7797	7798	Aluexon:4249	chr1:28406962:28406963:-	-	29	-5.96	8	4	8
scaffold_760	84550	84551	Aluexon:6756	chr2:38056181:38056182:-	-	204	-10.40	13	13	7
scaffold_761	158247	158248	Aluexon:469	chr10:104476369:104476370:+	+	55	-0.87	27	27	6
scaffold_7629	50377	50378	Aluexon:3664	chr8:67973657:67973658:-	-	24	-20.52	5	3	5
scaffold_7629	60879	60880	Aluexon:3662	chr8:67987039:67987040:+	+	18	2.84	9	9	5
scaffold_7629	60890	60891	Aluexon:3663	chr8:67987050:67987051:+	+	29	-21.81	9	9	5
scaffold_77014	653	654	Aluexon:6532	chr12:10526632:10526633:+	+	28	-2.12	19	6	19
scaffold_7708	9683	9684	Aluexon:3855	chr9:132265600:132265601:+	+	18	9.68	NA	4	NA
scaffold_77172	4508	4509	Aluexon:849	chr12:105389648:105389649:+	-	184	-3.70	5	5	4
scaffold_779	313833	313834	Aluexon:5245	chr1:101547095:101547096:+	+	15	10.58	14	14	6
scaffold_78403	4442	4443	Aluexon:6030	chrX:71457798:71457799:-	-	14	6.84	7	7	6
scaffold_7900	36007	36008	Aluexon:1427	chr16:66994579:66994580:+	+	189	5.68	5	3	5
scaffold_8091	124795	124796	Aluexon:2638	chr21:48020229:48020230:-	-	250	-17.23	7	1	7
scaffold_8163	8660	8661	Aluexon:404	chr10:43021108:43021109:-	+	33	8.09	6	6	5
scaffold_8199	3547	3548	Aluexon:3253	chr6:13265253:13265254:-	-	27	0.25	7	7	6
scaffold_822	39023	39024	Aluexon:6208	chr11:8008443:8008444:+	+	0	-4.37	5	3	5
scaffold_8271	91295	91296	Aluexon:5888	chr2:17711681:17711682:-	-	199	8.84	5	5	5
scaffold_832	285280	285281	Aluexon:3088	chr4:178372627:178372628:+	+	16	-9.72	10	10	4
scaffold_8391	59905	59906	Aluexon:3261	chr6:10812265:10812266:-	-	169	4.47	NA	1	NA
scaffold_8392	7098	7099	Aluexon:4714	chr9:99120303:99120304:-	-	12	3.50	6	4	6
scaffold_8483	35858	35859	Aluexon:1609	chr17:29163603:29163604:+	+	3	-5.65	9	7	7
scaffold_85139	4046	4047	Aluexon:2914	chr3:150275370:150275371:+	+	183	-6.44	4	4	3
scaffold_865	146856	146857	Aluexon:4534	chr6:7122516:7122517:+	+	24	-12.66	6	4	6
scaffold_8678	35564	35565	Aluexon:1513	chr17:1580154:1580155:-	-	17	3.81	8	8	4
scaffold_8710	5713	5714	Aluexon:2797	chr3:47743300:47743301:-	-	25	-0.52	8	8	6
scaffold_871	39678	39679	Aluexon:1688	chr17:46190111:46190112:+	+	18	-5.20	16	16	4
scaffold_873	185329	185330	Aluexon:4300	chr1:145113516:145113517:+	-	34	-26.68	22	12	22
scaffold_8734	15543	15544	Aluexon:1787	chr18:606976:606977:+	+	30	7.96	12	12	6
scaffold_8829	53790	53791	Aluexon:1120	chr14:103907805:103907806:+	+	194	-0.35	17	17	6
scaffold_8919	11253	11254	Aluexon:6447	chr22:20976413:20976414:-	-	183	-22.47	3	3	3
scaffold_89734	601	602	Aluexon:962	chr13:49809184:49809185:-	-	16	3.81	4	3	4
scaffold_89978	158	159	Aluexon:5427	chr19:47843742:47843743:+	+	139	-14.47	NA	NA	NA
scaffold_90565	842	843	Aluexon:5911	chr20:33202421:33202422:-	-	25	1.97	9	9	5
scaffold_90617	4055	4056	Aluexon:1217	chr15:72110994:72110995:+	+	54	-6.92	5	5	4
scaffold_9083	23481	23482	Aluexon:1456	chr16:74365601:74365602:-	+	202	6.05	14	10	14
scaffold_9133	29745	29746	Aluexon:4847	chr12:122997175:122997176:-	-	131	-27.08	13	13	5
scaffold_9133	31033	31034	Aluexon:901	chr12:122998421:122998422:-	-	161	-0.58	13	3	13
scaffold_9143	77034	77035	Aluexon:2877	chr3:132109437:132109438:+	+	13	4.02	5	5	4
scaffold_9188	13737	13738	Aluexon:927	chr12:133721488:133721489:+	-	21	-0.02	12	12	6
scaffold_9188	23590	23591	Aluexon:2120	chr19:45000726:45000727:-	-	34	3.01	14	14	7
scaffold_91900	4017	4018	Aluexon:3791	chr9:86560151:86560152:-	-	181	3.81	6	3	6
scaffold_9342	31729	31730	Aluexon:2338	chr2:61738069:61738070:-	-	24	1.86	14	14	6
scaffold_9342	37507	37508	Aluexon:4098	chr2:61747546:61747547:-	-	259	-4.10	7	7	6
scaffold_9342	5576	5577	Aluexon:2336	chr2:61707433:61707434:+	+	19	-11.32	6	6	4
scaffold_9348	32672	32673	Aluexon:2139	chr19:45917683:45917684:-	-	68	-16.86	9	9	7
scaffold_9368	2928	2929	Aluexon:1959	chr19:8384278:8384279:-	-	185	5.05	6	3	6
scaffold_9368	45762	45763	Aluexon:1898	chr19:8439492:8439493:-	-	181	-5.04	7	7	5
scaffold_937	211570	211571	Aluexon:2676	chr22:30107984:30107985:-	-	181	-7.33	5	3	5
scaffold_937	248490	248491	Aluexon:2677	chr22:30150852:30150853:-	-	21	2.30	12	12	6
scaffold_937	305490	305491	Aluexon:2682	chr22:30217744:30217745:-	-	241	-26.27	3	3	3
scaffold_9376	33813	33814	Aluexon:2823	chr3:52732694:52732695:-	+	20	-9.77	5	3	5
scaffold_937	9749	9750	Aluexon:5182	chr22:29868438:29868439:-	-	162	8.60	8	2	8
scaffold_9416	12528	12529	Aluexon:2323	chr2:48029492:48029493:+	+	17	1.04	13	13	6
scaffold_9428	55357	55358	Aluexon:5278	chr10:102764717:102764718:+	+	97	-10.99	3	3	3
scaffold_94320	342	343	Aluexon:2580	chr20:42284612:42284613:+	+	17	0.92	5	5	5
scaffold_9445	4603	4604	Aluexon:3703	chr8:96056703:96056704:+	+	29	2.73	8	8	7
scaffold_950	223116	223117	Aluexon:5591	chr7:6804004:6804005:+	-	17	-10.03	20	20	11
scaffold_9565	43904	43905	Aluexon:2805	chr3:47473800:47473801:-	-	32	5.01	7	7	6
scaffold_95882	423	424	Aluexon:409	chr10:50961932:50961933:-	+	28	2.30	29	29	6
scaffold_967	221512	221513	Aluexon:3826	chr9:115638110:115638111:+	-	31	-3.80	NA	19	NA
scaffold_967	372485	372486	Aluexon:3825	chr9:115461589:115461590:-	+	20	6.61	5	5	5
scaffold_97790	1315	1316	Aluexon:3158	chr5:112217652:112217653:+	+	184	4.98	4	2	4
scaffold_9841	10111	10112	Aluexon:5240	chr1:46077133:46077134:+	-	5	-9.70	12	12	5
scaffold_99033	609	610	Aluexon:3761	chr9:33036122:33036123:+	+	142	5.63	6	2	6
scaffold_994	208706	208707	Aluexon:295	chr1:202842183:202842184:+	-	25	-12.73	4	3	4
scaffold_9946	9599	9600	Aluexon:2851	chr3:93767022:93767023:-	-	156	4.27	6	2	6
scaffold_9974	6220	6221	Aluexon:247	chr1:156344396:156344397:+	+	18	2.79	21	21	9
