chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold2987	17808	17809	Aluexon:5079	chr19:5147746:5147747:-	+	26	3.37	18	18	4
scaffold29873	4923	4924	Aluexon:2517	chr2:241546622:241546623:+	-	41	2.80	7	7	6
scaffold29881	1870	1871	Aluexon:2237	chr19:57729073:57729074:+	+	290	-20.73	5	3	5
scaffold2988	23968	23969	Aluexon:5928	chr3:46063769:46063770:-	+	51	7.86	7	7	6
scaffold29900	21965	21966	Aluexon:4311	chr1:156576318:156576319:+	-	37	5.49	10	10	6
scaffold2993	137723	137724	Aluexon:3582	chr7:156957111:156957112:+	-	265	6.46	7	7	5
scaffold29989	18510	18511	Aluexon:4032	chr11:119001822:119001823:+	-	41	6.58	6	6	6
scaffold3001	126648	126649	Aluexon:3632	chr8:30950561:30950562:+	-	83	-0.39	7	7	6
scaffold3006	39521	39522	Aluexon:486	chr10:105160527:105160528:+	+	33	8.36	11	11	6
scaffold3006	57454	57455	Aluexon:4012	chr10:105176953:105176954:+	+	34	2.36	9	9	5
scaffold30083	8762	8763	Aluexon:4565	chr6:84058674:84058675:-	+	58	-3.32	17	17	5
scaffold30085	11706	11707	Aluexon:3223	chr5:175688037:175688038:+	-	40	-29.12	8	8	5
scaffold301	131677	131678	Aluexon:1056	chr14:67841530:67841531:+	-	46	5.16	7	7	7
scaffold301	170340	170341	Aluexon:1057	chr14:67804226:67804227:-	+	30	8.59	14	14	5
scaffold3012	108579	108580	Aluexon:3533	chr7:105733115:105733116:-	-	25	2.69	16	16	4
scaffold301	322409	322410	Aluexon:4880	chr14:67649580:67649581:+	-	20	7.43	11	11	3
scaffold30165	12098	12099	Aluexon:5131	chr20:4952429:4952430:-	+	20	3.58	NA	7	NA
scaffold30172	20660	20661	Aluexon:6472	chr7:56109655:56109656:-	+	274	-1.55	10	10	5
scaffold3020	111459	111460	Aluexon:6183	chr1:1542995:1542996:+	-	279	-1.62	13	13	4
scaffold30	20342	20343	Aluexon:4766	chr10:123749671:123749672:+	+	38	-29.20	8	8	6
scaffold3020	44495	44496	Aluexon:52	chr1:1666730:1666731:-	+	50	-15.44	12	12	5
scaffold30210	5377	5378	Aluexon:5520	chr5:55148021:55148022:+	-	37	1.61	7	6	7
scaffold30212	13469	13470	Aluexon:5371	chr16:67370542:67370543:+	+	16	9.41	16	6	16
scaffold30	233013	233014	Aluexon:490	chr10:123969387:123969388:+	+	185	8.37	8	5	8
scaffold30233	12858	12859	Aluexon:2268	chr19:59083068:59083069:+	+	19	-6.07	16	16	5
scaffold3025	115018	115019	Aluexon:3784	chr9:74950306:74950307:+	+	30	4.92	9	9	5
scaffold3025	132484	132485	Aluexon:3785	chr9:74967217:74967218:-	-	29	-24.63	NA	7	NA
scaffold30324	16542	16543	Aluexon:1030	chr14:54994500:54994501:+	-	30	6.92	20	20	6
scaffold30324	21568	21569	Aluexon:1031	chr14:54989866:54989867:+	-	177	5.60	NA	NA	7
scaffold30357	5101	5102	Aluexon:3870	chr9:139373284:139373285:-	+	25	-3.26	7	7	4
scaffold3038	90739	90740	Aluexon:5541	chr6:49529415:49529416:+	-	0	1.89	8	6	8
scaffold3038	99148	99149	Aluexon:3299	chr6:49520688:49520689:+	-	55	4.94	NA	12	NA
scaffold3039	109914	109915	Aluexon:2960	chr3:195944193:195944194:-	+	243	-4.19	NA	NA	NA
scaffold30424	13624	13625	Aluexon:3685	chr8:94804108:94804109:+	+	12	-7.20	15	15	5
scaffold30424	2875	2876	Aluexon:3687	chr8:94794166:94794167:+	+	43	1.99	17	17	6
scaffold30429	17330	17331	Aluexon:1717	chr17:41262597:41262598:-	+	23	4.19	16	16	4
scaffold30429	3620	3621	Aluexon:6423	chr17:41311256:41311257:-	+	12	3.45	13	7	13
scaffold3043	31330	31331	Aluexon:3557	chr7:138203432:138203433:+	+	2	-2.17	5	2	5
scaffold3043	5319	5320	Aluexon:4633	chr7:138180376:138180377:+	+	9	9.50	12	12	10
scaffold30445	18867	18868	Aluexon:2106	chr19:42579055:42579056:+	+	17	11.92	7	7	6
scaffold30463	5474	5475	Aluexon:3996	chr1:156293099:156293100:-	+	17	8.57	NA	14	NA
scaffold3047	138346	138347	Aluexon:6837	chr9:70365134:70365135:-	+	66	3.56	6	6	6
scaffold30492	8073	8074	Aluexon:5873	chr19:46122201:46122202:-	-	21	4.66	17	17	5
scaffold30502	5067	5068	Aluexon:5864	chr19:35570557:35570558:-	-	55	7.12	5	5	4
scaffold3051	14335	14336	Aluexon:4246	chr1:21658081:21658082:-	+	20	11.53	21	14	21
scaffold3051	48202	48203	Aluexon:6505	chr1:21624518:21624519:+	-	197	5.10	7	7	6
scaffold30520	9809	9810	Aluexon:2473	chr2:203799271:203799272:+	-	103	-14.81	7	7	6
scaffold30566	12441	12442	Aluexon:5243	chr1:62669117:62669118:+	-	16	4.19	8	8	6
scaffold3059	95173	95174	Aluexon:5726	chr12:51718452:51718453:-	+	314	-19.50	10	10	5
scaffold30611	10073	10074	Aluexon:1770	chr17:79531005:79531006:-	+	103	2.68	11	11	3
scaffold30611	10481	10482	Aluexon:1769	chr17:79530594:79530595:-	+	33	9.07	NA	7	NA
scaffold30611	5586	5587	Aluexon:1771	chr17:79535101:79535102:-	+	29	2.51	9	7	9
scaffold30611	5646	5647	Aluexon:5048	chr17:79535041:79535042:-	+	89	-5.82	9	7	9
scaffold3062	71244	71245	Aluexon:2404	chr2:132510972:132510973:+	-	57	3.75	5	3	5
scaffold3062	71268	71269	Aluexon:2403	chr2:132510948:132510949:+	-	33	3.75	5	3	5
scaffold306	283686	283687	Aluexon:4328	chr1:212897442:212897443:-	-	1	9.70	15	15	4
scaffold306	291615	291616	Aluexon:314	chr1:212906606:212906607:-	-	187	8.70	12	12	5
scaffold30641	8570	8571	Aluexon:1897	chr19:8306223:8306224:+	-	15	9.45	7	7	6
scaffold30644	15514	15515	Aluexon:5169	chr21:45016760:45016761:-	-	30	0.85	10	10	9
scaffold30660	4128	4129	Aluexon:1342	chr16:16753426:16753427:+	+	225	-16.07	5	3	5
scaffold30670	2537	2538	Aluexon:4206	chr9:130641903:130641904:-	+	36	-4.54	9	9	5
scaffold30671	7253	7254	Aluexon:3231	chr5:176401981:176401982:-	-	185	8.01	NA	8	NA
scaffold3070	106975	106976	Aluexon:5436	chr2:3651141:3651142:+	-	245	7.18	NA	NA	5
scaffold30711	12744	12745	Aluexon:1046	chr14:61773953:61773954:-	-	8	5.92	5	5	5
scaffold30768	10842	10843	Aluexon:1660	chr17:42114303:42114304:-	-	180	-14.59	6	6	5
scaffold30768	11978	11979	Aluexon:1661	chr17:42115552:42115553:-	-	192	6.24	NA	10	NA
scaffold3077	39136	39137	Aluexon:1874	chr19:4111719:4111720:-	+	238	-25.67	NA	NA	NA
scaffold3077	49635	49636	Aluexon:1875	chr19:4100620:4100621:-	+	48	4.00	8	6	8
scaffold3077	50196	50197	Aluexon:1879	chr19:4100054:4100055:-	+	218	-11.26	11	11	6
scaffold3077	50404	50405	Aluexon:1878	chr19:4099849:4099850:-	+	116	-1.55	6	6	4
scaffold30806	17850	17851	Aluexon:2189	chr19:52673038:52673039:-	+	25	-9.39	8	4	8
scaffold30806	17854	17855	Aluexon:2187	chr19:52673034:52673035:-	+	29	9.35	8	4	8
scaffold3081	32519	32520	Aluexon:4490	chr5:5445570:5445571:+	-	33	2.76	6	6	6
scaffold308	191812	191813	Aluexon:4489	chr4:73961288:73961289:-	+	48	-33.19	30	30	6
scaffold30824	11600	11601	Aluexon:3702	chr8:95880918:95880919:+	+	32	2.30	39	39	5
scaffold30824	9229	9230	Aluexon:3701	chr8:95878538:95878539:+	+	23	5.17	9	9	5
scaffold30845	3939	3940	Aluexon:6533	chr12:96064794:96064795:+	-	2	-7.01	5	3	5
scaffold30859	10058	10059	Aluexon:5064	chr18:54300843:54300844:-	+	27	3.01	22	22	6
scaffold30908	19190	19191	Aluexon:728	chr12:11702530:11702531:+	+	38	-39.07	6	6	5
scaffold3092	22202	22203	Aluexon:1542	chr17:13802032:13802033:-	-	27	-19.16	5	5	5
scaffold3092	3686	3687	Aluexon:1541	chr17:13783688:13783689:-	-	29	10.77	7	7	5
scaffold30937	562	563	Aluexon:2785	chr3:10073981:10073982:+	+	12	1.43	6	6	3
scaffold3094	28236	28237	Aluexon:2931	chr3:172469938:172469939:+	+	17	5.73	13	13	5
scaffold30969	14293	14294	Aluexon:2705	chr2:55493654:55493655:-	+	20	0.45	10	10	7
scaffold3099	105280	105281	Aluexon:5325	chr13:106119957:106119958:+	+	23	0.11	9	4	9
scaffold3100	123037	123038	Aluexon:5083	chr19:6750997:6750998:-	-	31	-7.46	6	6	5
scaffold3100	124252	124253	Aluexon:5082	chr19:6752202:6752203:+	+	8	7.30	6	6	4
scaffold31014	19933	19934	Aluexon:2310	chr2:44776692:44776693:+	-	20	9.97	9	9	5
scaffold31047	12448	12449	Aluexon:4696	chr9:36580068:36580069:+	-	36	-13.28	18	18	5
scaffold3105	114518	114519	Aluexon:4942	chr16:16134972:16134973:+	-	188	10.07	16	6	16
scaffold3110	110026	110027	Aluexon:5918	chr21:38320587:38320588:-	-	24	4.30	14	14	5
scaffold31	122354	122355	Aluexon:4918	chr15:73883095:73883096:-	-	31	1.66	9	7	9
scaffold3113	152433	152434	Aluexon:2783	chr3:43694529:43694530:-	-	191	4.02	13	11	13
scaffold31136	9123	9124	Aluexon:1442	chr16:68307719:68307720:+	+	41	6.74	12	12	5
scaffold3114	141620	141621	Aluexon:4529	chr5:179703848:179703849:-	+	17	-0.16	6	5	6
scaffold31156	14025	14026	Aluexon:3347	chr6:117024444:117024445:+	+	18	3.97	20	20	5
scaffold31156	5700	5701	Aluexon:3346	chr6:117016183:117016184:+	+	73	-6.81	10	10	6
scaffold31199	768	769	Aluexon:3976	chrX:133606097:133606098:+	-	125	-13.75	6	6	6
scaffold312	149934	149935	Aluexon:6321	chr6:88091718:88091719:+	+	121	-0.87	7	7	5
scaffold312	159655	159656	Aluexon:3329	chr6:88101496:88101497:+	+	48	6.13	5	5	5
scaffold31	225219	225220	Aluexon:1228	chr15:73989935:73989936:+	+	27	-17.73	21	21	5
scaffold312	276739	276740	Aluexon:3330	chr6:88225664:88225665:-	-	27	3.62	10	10	4
scaffold31256	15289	15290	Aluexon:393	chr10:29906505:29906506:-	+	32	12.53	5	5	5
scaffold31277	1479	1480	Aluexon:2124	chr19:45454283:45454284:-	+	34	3.20	13	13	5
scaffold31282	7339	7340	Aluexon:2565	chr20:34433390:34433391:+	-	105	-26.49	10	7	10
scaffold31282	7424	7425	Aluexon:2564	chr20:34433305:34433306:+	-	20	6.19	10	7	10
scaffold31288	14364	14365	Aluexon:2152	chr19:49210668:49210669:-	-	18	10.67	12	12	5
scaffold3140	114979	114980	Aluexon:5292	chr11:66948313:66948314:+	-	193	5.20	17	17	15
scaffold31406	11338	11339	Aluexon:5093	chr19:11205180:11205181:+	+	38	3.69	7	7	6
scaffold31412	15772	15773	Aluexon:3070	chr4:144355537:144355538:+	-	30	0.73	21	21	5
scaffold3143	86184	86185	Aluexon:5903	chr2:158683158:158683159:-	+	52	-0.13	NA	NA	5
scaffold31439	16046	16047	Aluexon:45	chr1:17669354:17669355:-	-	127	-26.82	6	5	6
scaffold3143	93392	93393	Aluexon:2415	chr2:158675941:158675942:-	+	85	-18.47	10	10	5
scaffold31439	4819	4820	Aluexon:43	chr1:17658219:17658220:-	-	213	0.42	NA	3	NA
scaffold31	439580	439581	Aluexon:1223	chr15:74204644:74204645:-	-	28	6.59	7	7	4
scaffold31478	15320	15321	Aluexon:2306	chr2:42841332:42841333:+	+	92	-15.42	9	9	5
scaffold31479	7254	7255	Aluexon:5959	chr5:133967885:133967886:-	-	41	1.60	7	5	7
scaffold31492	6223	6224	Aluexon:3755	chr9:21330912:21330913:-	-	25	4.19	21	21	6
scaffold3149	86214	86215	Aluexon:6489	chr9:123762329:123762330:-	-	20	2.90	12	12	4
scaffold31515	6305	6306	Aluexon:825	chr12:93733512:93733513:-	+	35	4.80	6	6	5
scaffold31550	1539	1540	Aluexon:5095	chr19:14106839:14106840:-	-	33	2.48	16	4	16
scaffold31550	3830	3831	Aluexon:1962	chr19:14109129:14109130:-	-	188	2.24	12	12	5
scaffold31563	10314	10315	Aluexon:1932	chr19:9956163:9956164:+	+	115	7.36	6	6	4
scaffold3159	127805	127806	Aluexon:1452	chr16:74707815:74707816:-	+	54	-18.41	11	11	6
scaffold3159	137387	137388	Aluexon:1453	chr16:74698643:74698644:-	+	28	-5.11	6	4	6
scaffold31604	19101	19102	Aluexon:1455	chr16:70351276:70351277:-	-	25	0.51	10	6	10
scaffold31614	14465	14466	Aluexon:3380	chr7:1618921:1618922:+	-	24	11.96	5	5	5
scaffold31615	17556	17557	Aluexon:5516	chr4:120156443:120156444:+	-	25	9.32	16	5	16
scaffold31620	13914	13915	Aluexon:4657	chr8:55000056:55000057:-	+	25	-2.57	7	7	5
scaffold31620	18432	18433	Aluexon:4656	chr8:54992889:54992890:-	+	32	3.87	6	6	5
scaffold31686	8530	8531	Aluexon:4416	chr3:23952937:23952938:-	-	26	-7.38	5	5	5
scaffold31703	3416	3417	Aluexon:3911	chrX:37300042:37300043:+	+	39	-0.19	4	4	3
scaffold31704	6012	6013	Aluexon:1786	chr17:79677103:79677104:+	+	182	-0.97	6	6	6
scaffold31716	14865	14866	Aluexon:5140	chr20:32697899:32697900:-	+	27	4.68	10	10	6
scaffold3177	136802	136803	Aluexon:2692	chr22:37961605:37961606:+	+	31	3.80	13	13	5
scaffold31774	10631	10632	Aluexon:2312	chr2:47604395:47604396:+	+	27	6.32	6	6	5
scaffold31774	10655	10656	Aluexon:2313	chr2:47604419:47604420:+	+	51	8.30	6	6	5
scaffold31803	2798	2799	Aluexon:4035	chr12:442338:442339:-	-	287	2.37	7	7	5
scaffold3181	19494	19495	Aluexon:2437	chr2:182514741:182514742:-	+	61	-16.12	5	3	5
scaffold3182	140835	140836	Aluexon:4675	chr8:133793730:133793731:+	+	83	-24.28	10	7	10
scaffold31827	15663	15664	Aluexon:4751	chr10:70749471:70749472:+	+	27	0.78	6	6	5
scaffold31830	1237	1238	Aluexon:2699	chr22:31953358:31953359:+	+	202	8.71	14	5	14
scaffold3184	44176	44177	Aluexon:3716	chr8:109245901:109245902:-	-	193	-2.71	12	9	12
scaffold31895	4664	4665	Aluexon:1365	chr16:28599929:28599930:+	-	43	8.38	9	9	5
scaffold3191	71477	71478	Aluexon:6511	chr1:186369702:186369703:+	-	199	-13.75	5	2	5
scaffold31929	15959	15960	Aluexon:965	chr12:120892734:120892735:+	-	27	6.83	10	2	10
scaffold31951	3190	3191	Aluexon:4609	chr7:72931660:72931661:-	-	190	4.80	9	9	5
scaffold31951	4199	4200	Aluexon:4610	chr7:72933042:72933043:-	-	17	7.18	5	5	5
scaffold31961	70	71	Aluexon:2193	chr19:52820691:52820692:+	-	74	-16.25	NA	NA	NA
scaffold31981	13250	13251	Aluexon:3171	chr5:131668003:131668004:-	+	13		NA	NA	5
scaffold32006	5588	5589	Aluexon:3791	chr9:86560151:86560152:-	+	181	8.48	9	9	7
scaffold32012	10288	10289	Aluexon:3563	chr7:140173627:140173628:-	+	165	3.10	6	6	5
scaffold32012	9227	9228	Aluexon:4635	chr7:140174289:140174290:-	+	25	2.66	10	10	6
scaffold32012	9277	9278	Aluexon:3566	chr7:140174239:140174240:-	+	75	-12.20	10	10	6
scaffold32012	9283	9284	Aluexon:3564	chr7:140174230:140174231:-	+	84	-3.59	10	10	6
scaffold320	166877	166878	Aluexon:3226	chr5:154211052:154211053:+	-	56	-3.56	11	11	3
scaffold320	174830	174831	Aluexon:3225	chr5:154202757:154202758:+	-	185	8.60	9	9	9
scaffold3202	111915	111916	Aluexon:3182	chr5:139059430:139059431:+	+	188	8.09	7	7	6
scaffold32022	15381	15382	Aluexon:5547	chr6:134792045:134792046:+	+	24	10.61	6	5	6
scaffold32022	7997	7998	Aluexon:5546	chr6:134785877:134785878:+	+	23	4.27	5	5	5
scaffold3202	55426	55427	Aluexon:3181	chr5:139004660:139004661:+	+	13	10.74	12	12	4
scaffold3204	144219	144220	Aluexon:6406	chr14:104150352:104150353:-	+	163	-7.42	7	2	7
scaffold3204	145657	145658	Aluexon:6405	chr14:104148944:104148945:-	+	101	7.87	7	7	5
scaffold320	44770	44771	Aluexon:3200	chr5:154338609:154338610:+	-	14	-2.25	8	8	7
scaffold3204	93741	93742	Aluexon:1125	chr14:104203676:104203677:-	+	260	-19.79	15	7	15
scaffold3206	5753	5754	Aluexon:4026	chr11:82637153:82637154:+	+	23	-5.83	7	7	6
scaffold3207	17934	17935	Aluexon:474	chr10:99184650:99184651:-	-	192	10.36	31	6	31
scaffold32108	1180	1181	Aluexon:528	chr11:6409345:6409346:-	+	35	-5.49	NA	6	NA
scaffold321	141168	141169	Aluexon:1734	chr17:73747818:73747819:-	-	20	-2.53	22	22	5
scaffold321	295170	295171	Aluexon:5845	chr17:73901825:73901826:-	-	189	8.41	12	12	5
scaffold3213	104178	104179	Aluexon:5278	chr10:102764717:102764718:+	-	97	-5.17	21	21	13
scaffold3213	91216	91217	Aluexon:494	chr10:102777372:102777373:-	+	171		NA	3	NA
scaffold32177	14057	14058	Aluexon:1868	chr19:3567143:3567144:-	-	147	-19.75	12	12	5
scaffold32177	14154	14155	Aluexon:1869	chr19:3567240:3567241:-	-	50	6.41	12	12	5
scaffold3219	31838	31839	Aluexon:2015	chr19:19103395:19103396:+	+	238	6.21	18	18	11
scaffold3219	78548	78549	Aluexon:2016	chr19:19150129:19150130:+	+	185	7.78	10	10	5
scaffold3219	80547	80548	Aluexon:2017	chr19:19151497:19151498:+	+	34	0.55	16	16	14
scaffold3219	91316	91317	Aluexon:2018	chr19:19161069:19161070:+	+	92	-15.91	12	12	6
scaffold3221	30208	30209	Aluexon:1667	chr17:42394406:42394407:+	+	220	0.35	22	22	5
scaffold3221	44625	44626	Aluexon:5026	chr17:42409140:42409141:+	+	16	2.68	18	18	4
scaffold32249	14317	14318	Aluexon:427	chr10:75137324:75137325:-	+	31	2.41	9	9	7
scaffold32253	4599	4600	Aluexon:1111	chr14:92585274:92585275:-	+	66	-37.67	9	9	5
scaffold3229	14461	14462	Aluexon:423	chr10:73862725:73862726:-	+	24	-5.91	NA	7	NA
scaffold3230	30312	30313	Aluexon:19	chr1:1254005:1254006:-	+	36	-19.43	14	14	6
scaffold3230	85047	85048	Aluexon:17	chr1:1200210:1200211:-	+	61	8.07	5	5	5
scaffold3231	108345	108346	Aluexon:5836	chr17:36932878:36932879:-	-	31	-3.20	7	7	4
scaffold3231	89927	89928	Aluexon:5010	chr17:36914830:36914831:+	+	244	-10.30	7	7	6
scaffold32354	12364	12365	Aluexon:2438	chr2:182888547:182888548:+	+	192	8.90	14	7	14
scaffold3236	64484	64485	Aluexon:1181	chr15:50885477:50885478:-	+	11	3.42	19	19	7
scaffold323	73032	73033	Aluexon:3185	chr5:142295105:142295106:+	-	187	3.95	7	6	7
scaffold32377	2244	2245	Aluexon:3285	chr6:36420339:36420340:+	+	26	4.57	8	8	5
scaffold32	391325	391326	Aluexon:2445	chr2:192549601:192549602:+	+	21	0.61	5	4	5
scaffold32402	3566	3567	Aluexon:5419	chr19:21668377:21668378:+	+	19	5.33	10	6	10
scaffold3240	81622	81623	Aluexon:392	chr10:30358629:30358630:-	-	136	-25.05	6	5	6
scaffold3243	77193	77194	Aluexon:2444	chr2:191211475:191211476:+	-	151	-18.19	8	8	5
scaffold3243	7784	7785	Aluexon:6591	chr2:191280016:191280017:+	-	23	10.14	7	7	4
scaffold32519	8269	8270	Aluexon:1513	chr17:1580154:1580155:-	-	17	12.11	4	4	4
scaffold32520	6866	6867	Aluexon:2956	chr3:195681929:195681930:-	-	29	5.24	5	5	5
scaffold32536	3032	3033	Aluexon:3170	chr5:132354895:132354896:-	-	13	10.97	10	10	5
scaffold32557	555	556	Aluexon:5241	chr1:46805847:46805848:+	-	114	-5.86	6	5	6
scaffold3256	4202	4203	Aluexon:2447	chr2:197016017:197016018:+	-	43	-17.21	20	20	6
scaffold32571	11513	11514	Aluexon:4096	chr19:21327049:21327050:+	-	41	5.56	NA	NA	7
scaffold32610	14986	14987	Aluexon:3209	chr5:163980378:163980379:+	-	78	-20.25	10	10	5
scaffold326	26700	26701	Aluexon:4894	chr15:22849902:22849903:+	+	187	2.95	13	13	5
scaffold3263	140263	140264	Aluexon:2787	chr3:46877693:46877694:-	+	181	8.03	5	5	5
scaffold32654	15130	15131	Aluexon:1737	chr17:73939181:73939182:-	-	134	-4.34	28	28	5
scaffold32654	15417	15418	Aluexon:1736	chr17:73939437:73939438:-	-	193	2.87	NA	NA	NA
scaffold326	57455	57456	Aluexon:4058	chr15:22876108:22876109:+	+	23	3.34	16	13	16
scaffold3275	92935	92936	Aluexon:6540	chr13:32530464:32530465:+	-	24	-4.01	17	17	5
scaffold32761	2770	2771	Aluexon:5754	chr14:106400295:106400296:-	+	15	-9.49	8	8	5
scaffold32761	2901	2902	Aluexon:5753	chr14:106400161:106400162:-	+	149	-1.33	8	8	5
scaffold32761	3001	3002	Aluexon:5752	chr14:106400070:106400071:-	+	240	3.32	8	8	5
scaffold32773	15682	15683	Aluexon:2142	chr19:41868982:41868983:-	-	165	4.98	5	3	5
scaffold3280	90395	90396	Aluexon:4149	chr4:17801512:17801513:-	+	275	-0.12	11	11	5
scaffold3282	69557	69558	Aluexon:1120	chr14:103907805:103907806:+	+	194	6.93	8	5	8
scaffold3282	98970	98971	Aluexon:1121	chr14:103935538:103935539:+	+	68	2.30	6	6	6
scaffold3284	39700	39701	Aluexon:5476	chr20:55913211:55913212:+	+	253	-17.86	5	4	5
scaffold32845	121	122	Aluexon:1459	chr16:71928622:71928623:+	+	161	9.13	NA	NA	NA
scaffold32867	375	376	Aluexon:5797	chr14:106806612:106806613:-	-	144	2.52	4	4	3
scaffold32867	379	380	Aluexon:5789	chr14:106781901:106781902:-	-	131	-0.95	4	4	3
scaffold32867	409	410	Aluexon:5798	chr14:106806646:106806647:-	-	110	-28.49	4	4	3
scaffold32867	458	459	Aluexon:5799	chr14:106806695:106806696:-	-	61	-33.31	4	4	3
scaffold32867	459	460	Aluexon:5790	chr14:106781981:106781982:-	-	51	-30.05	4	4	3
scaffold32886	5173	5174	Aluexon:3037	chr4:100272289:100272290:-	-	26	-0.38	7	7	5
scaffold3298	96539	96540	Aluexon:943	chr13:28538686:28538687:-	+	181	-13.92	22	22	6
scaffold3304	57963	57964	Aluexon:817	chr12:70691537:70691538:+	+	23	2.38	5	5	5
scaffold3312	58586	58587	Aluexon:3020	chr4:78094629:78094630:+	+	196	6.57	23	23	13
scaffold3316	40315	40316	Aluexon:3508	chr7:89935280:89935281:+	-	35	3.03	23	16	23
scaffold3316	6561	6562	Aluexon:5601	chr7:89971557:89971558:+	-	22	4.99	NA	4	NA
scaffold33177	37	38	Aluexon:3324	chr6:84231263:84231264:+	+	15	-15.26	9	3	9
scaffold33183	15322	15323	Aluexon:6764	chr20:44180251:44180252:-	+	31	5.05	11	11	6
scaffold3320	34739	34740	Aluexon:2297	chr2:36605995:36605996:+	+	46	2.86	9	9	5
scaffold33219	13261	13262	Aluexon:6388	chr11:18585548:18585549:-	+	22	6.28	NA	15	NA
scaffold33219	13994	13995	Aluexon:4018	chr11:18584470:18584471:-	+	139	-25.24	7	5	7
scaffold33219	5697	5698	Aluexon:568	chr11:18592285:18592286:-	+	35	4.19	21	21	6
scaffold3328	32754	32755	Aluexon:2053	chr19:37422453:37422454:+	-	168	8.86	7	6	7
scaffold33291	5152	5153	Aluexon:929	chr12:133761248:133761249:+	+	57	3.19	NA	NA	4
scaffold3329	20844	20845	Aluexon:4913	chr15:63858534:63858535:+	+	32	-4.14	7	5	7
scaffold3330	24403	24404	Aluexon:3965	chrX:129541658:129541659:+	-	26	4.60	9	8	9
scaffold33323	7248	7249	Aluexon:2905	chr3:142346656:142346657:+	-	187	11.07	11	5	11
scaffold3336	141293	141294	Aluexon:5624	chr9:6925499:6925500:+	-	9	-14.51	7	3	7
scaffold3338	81457	81458	Aluexon:4003	chr1:227339579:227339580:-	+	158	-14.08	7	4	7
scaffold33392	3188	3189	Aluexon:2135	chr19:46531403:46531404:+	+	23	7.14	9	5	9
scaffold33392	6367	6368	Aluexon:2137	chr19:46533376:46533377:+	+	11	3.11	16	16	5
scaffold33409	13337	13338	Aluexon:5473	chr20:35927164:35927165:+	+	20	7.13	6	5	6
scaffold3343	110368	110369	Aluexon:41	chr1:890163:890164:-	+	61	-32.93	14	12	14
scaffold3343	4426	4427	Aluexon:5223	chr1:996398:996399:+	-	46	5.49	6	6	5
scaffold3343	5168	5169	Aluexon:6	chr1:995658:995659:+	-	192	2.24	19	19	5
scaffold3343	74003	74004	Aluexon:4	chr1:929443:929444:-	+	270	0.65	21	21	5
scaffold3345	117635	117636	Aluexon:291	chr1:200659444:200659445:+	+	32	-27.67	NA	NA	5
scaffold3345	121065	121066	Aluexon:292	chr1:200662879:200662880:+	+	18	11.40	11	11	5
scaffold33458	11963	11964	Aluexon:3042	chr4:103675152:103675153:-	-	26	2.78	15	15	4
scaffold3345	96265	96266	Aluexon:4000	chr1:200635987:200635988:-	-	252	-19.10	NA	NA	5
scaffold33471	3410	3411	Aluexon:3865	chr9:131565039:131565040:+	+	23	0.28	23	23	8
scaffold33471	3488	3489	Aluexon:3866	chr9:131565117:131565118:+	+	101	-17.00	23	23	8
scaffold3354	58308	58309	Aluexon:1810	chr18:20536400:20536401:+	+	110	-18.43	9	9	7
scaffold3357	20061	20062	Aluexon:3286	chr6:38030182:38030183:+	+	19	1.73	NA	12	NA
scaffold33638	10522	10523	Aluexon:5702	chr11:8455790:8455791:-	+	25	-8.15	14	14	6
scaffold33642	3764	3765	Aluexon:5172	chr22:17610565:17610566:-	+	36	2.52	16	16	6
scaffold33642	565	566	Aluexon:2643	chr22:17614896:17614897:-	+	205	7.03	15	5	15
scaffold3366	120208	120209	Aluexon:4052	chr13:55350568:55350569:+	+	17	11.36	10	10	5
scaffold33692	5372	5373	Aluexon:1756	chr17:73212404:73212405:+	-	54	5.72	21	21	5
scaffold33692	5393	5394	Aluexon:1755	chr17:73212383:73212384:+	-	33	-19.45	21	21	5
scaffold33704	11874	11875	Aluexon:6284	chr3:42850666:42850667:+	-	184		NA	2	NA
scaffold3371	24436	24437	Aluexon:6634	chr5:158542118:158542119:+	-	37	8.19	6	6	5
scaffold3373	25323	25324	Aluexon:187	chr1:110789869:110789870:+	-	16	12.06	20	20	6
scaffold3376	149699	149700	Aluexon:6682	chr1:198777372:198777373:-	-	22	5.35	11	11	6
scaffold3379	87824	87825	Aluexon:3412	chr7:19340179:19340180:+	-	14	3.97	19	19	5
scaffold3382	114936	114937	Aluexon:5147	chr20:33937788:33937789:-	-	36	0.36	6	4	6
scaffold3382	142628	142629	Aluexon:2557	chr20:33963600:33963601:-	-	177	-14.28	6	6	5
scaffold3382	150262	150263	Aluexon:2556	chr20:33972349:33972350:-	-	116	-18.60	24	24	2
scaffold3382	73033	73034	Aluexon:6442	chr20:33897016:33897017:-	-	235	-3.26	12	12	6
scaffold33834	7116	7117	Aluexon:643	chr11:73447926:73447927:-	+	125	-13.62	12	12	10
scaffold3387	37263	37264	Aluexon:1092	chr14:90315263:90315264:-	+	35	-6.61	6	6	5
scaffold3390	83630	83631	Aluexon:6549	chr13:114567981:114567982:+	-	29	2.25	NA	6	NA
scaffold3395	65392	65393	Aluexon:6726	chr14:65680644:65680645:-	+	15	0.17	9	9	5
scaffold33968	2689	2690	Aluexon:1953	chr19:12661466:12661467:-	+	31	-1.86	5	4	5
