chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_119361.1-6518	222	223	AluID:77718	-1	-	20	-0.37	NA	NA	NA
scaffold_119380.1-113135	93776	93777	AluID:192711	chr11:14558078:14558079	-	19	-10.53	9	9	6
scaffold_119388.1-26581	3543	3544	AluID:314392	chr20:24947929:24947930	-	22	-8.97	NA	NA	NA
scaffold_119423.1-186188	114173	114174	AluID:186358	chr10:98413156:98413157	-	21	3.37	14	14	5
scaffold_119423.1-186188	130439	130440	AluID:186371	-1	-	20	-7.09	4	3	4
scaffold_119433.1-292188	80360	80361	AluID:189464	chr10:120880835:120880836	+	19	-6.41	13	13	6
scaffold_119447.1-106956	22468	22469	AluID:244700	-1	-	20	2.13	10	10	6
scaffold_119530.1-123529	32132	32133	AluID:257818	-1	-	20	-13.76	5	3	5
scaffold_119574.1-110967	29339	29340	AluID:277725	chr17:40363530:40363531	+	21	-10.86	7	7	7
scaffold_119789.1-381781	145369	145370	AluID:41800	1	+	20	1.16	8	8	5
scaffold_119850.1-383212	269999	270000	AluID:20643	chr1:160392714:160392715	-	19	-0.88	5	4	5
scaffold_119886.1-276907	237149	237150	AluID:306724	-1	+	20	-10.75	7	4	7
scaffold_119894.1-106670	93079	93080	AluID:212828	chr12:57032676:57032677	-	22	-16.18	6	4	6
scaffold_119895.1-120787	100793	100794	AluID:212996	chr12:57703995:57703996	-	19	-3.61	NA	3	NA
scaffold_119915.1-236102	44328	44329	AluID:328572	chr22:38876169:38876170	-	19	-4.59	8	4	8
scaffold_119922.1-265082	156893	156894	AluID:40924	chr2:106722816:106722817	+	19	-8.00	6	6	5
scaffold_119927.1-52669	17722	17723	AluID:39878	chr2:97493019:97493020	-	21	-8.42	16	16	5
scaffold_119942.1-180864	42113	42114	AluID:96920	chr5:122275693:122275694	+	19	-8.75	21	21	7
scaffold_119948.1-275978	217122	217123	AluID:98595	chr5:137351394:137351395	-	18	-14.13	6	4	6
scaffold_119949.1-182388	84719	84720	AluID:99084	chr5:138496507:138496508	-	18	-31.47	9	9	4
scaffold_119952.1-152088	78706	78707	AluID:151375	chr9:6505329:6505330	+	22	-16.27	5	4	5
scaffold_119960.1-150208	17015	17016	AluID:153032	chr9:33066498:33066499	-	21	-4.31	NA	4	NA
scaffold_119962.1-127061	90929	90930	AluID:153147	chr9:33819658:33819659	+	18	-3.95	10	10	9
scaffold_119967.1-308077	163511	163512	AluID:157777	chr9:100900691:100900692	-	19	-0.99	11	4	11
scaffold_119967.1-308077	199169	199170	AluID:157795	-1	-	20	-11.34	4	4	4
scaffold_119967.1-308077	89637	89638	AluID:157750	chr9:100836115:100836116	+	18	1.26	3	3	3
scaffold_119970.1-255078	170970	170971	AluID:158262	1	+	20	-10.35	15	15	6
scaffold_119970.1-255078	7978	7979	AluID:158216	chr9:108025838:108025839	+	18	-1.29	6	5	6
scaffold_119985.1-9418	7993	7994	AluID:106944	-1	-	20	-26.77	NA	21	NA
scaffold_119986.1-139292	138706	138707	AluID:107301	-1	-	20	-0.34	19	6	19
scaffold_119989.1-97883	93943	93944	AluID:109413	chr6:43512476:43512477	-	19	-14.11	15	15	7
scaffold_119990.1-140624	14344	14345	AluID:109458	chr6:43573464:43573465	+	21	-5.84	9	8	9
scaffold_120049.1-11059	784	785	AluID:123188	chr7:33191485:33191486	+	22	-4.61	7	5	7
scaffold_120063.1-57783	17959	17960	AluID:11621	1	-	20	-8.10	NA	18	NA
scaffold_120078.1-139371	54447	54448	AluID:215353	-1	-	20	-14.30	7	5	7
scaffold_120118.1-225770	213616	213617	AluID:32834	chr2:29401685:29401686	+	19	4.17	8	8	5
scaffold_120118.1-225770	39107	39108	AluID:32777	chr2:29183265:29183266	+	21	-5.17	6	5	6
scaffold_120122.1-267000	149714	149715	AluID:33981	chr2:38547247:38547248	-	22	0.64	7	7	7
scaffold_120128.1-121249	23523	23524	AluID:38762	chr2:79623308:79623309	-	21	-1.17	8	8	6
scaffold_120157.1-4688	3975	3976	AluID:160731	chr9:128050411:128050412	-	19	0.51	8	8	6
scaffold_120211.1-112564	93358	93359	AluID:5567	chr1:26511901:26511902	-	19	-4.95	18	18	6
scaffold_120317.1-200348	182521	182522	AluID:316889	chr20:35513295:35513296	+	22	-9.36	12	12	5
scaffold_12043.1-192138	140370	140371	AluID:72626	chr3:183880357:183880358	-	18	-9.49	6	6	5
scaffold_120444.1-53374	50753	50754	AluID:252925	chr15:93348167:93348168	+	22	-9.37	8	8	5
scaffold_120446.1-60496	50454	50455	AluID:252671	chr15:91301126:91301127	-	18	-5.57	NA	7	NA
scaffold_120455.1-194697	75802	75803	AluID:77466	chr4:37839529:37839530	-	18	-17.16	7	7	5
scaffold_120473.1-224509	56870	56871	AluID:247688	chr15:64333098:64333099	-	19	-5.86	9	9	5
scaffold_120513.1-207400	138314	138315	AluID:65646	chr3:113515800:113515801	+	19	-2.70	7	7	5
scaffold_120513.1-207400	44046	44047	AluID:65619	chr3:113413887:113413888	+	19	-1.98	9	6	9
scaffold_120517.1-104154	90427	90428	AluID:66273	chr3:120500572:120500573	+	19	-8.03	6	6	6
scaffold_120539.1-176029	19236	19237	AluID:71575	chr3:173646482:173646483	+	19	-7.85	8	8	4
scaffold_120568.1-76175	29934	29935	AluID:121647	chr7:16729844:16729845	+	21	-4.45	5	3	5
scaffold_120580.1-139382	54903	54904	AluID:311480	chr19:57639635:57639636	-	18	-21.27	8	6	8
scaffold_120609.1-108617	43089	43090	AluID:103019	chr5:176478183:176478184	-	21	-17.40	17	17	4
scaffold_120676.1-306266	140361	140362	AluID:261175	chr16:31331141:31331142	+	19	-13.00	11	11	6
scaffold_120684.1-92616	58132	58133	AluID:254872	chr16:4610207:4610208	-	22	-7.44	16	16	8
scaffold_120690.1-93255	59571	59572	AluID:198087	chr11:66901990:66901991	+	19	-24.08	8	8	5
scaffold_120698.1-127295	80737	80738	AluID:15529	chr1:92475844:92475845	-	22	2.79	21	21	6
scaffold_120700.1-48494	12845	12846	AluID:311702	1	-	20	-11.24	5	5	4
scaffold_120706.1-584166	375349	375350	AluID:175137	chr10:6266461:6266462	+	22	-1.76	6	6	6
scaffold_120714.1-68355	37197	37198	AluID:23613	chr1:186901435:186901436	+	18	-6.32	12	12	5
scaffold_120718.1-91470	56026	56027	AluID:29711	chr1:246714185:246714186	-	21	9.54	15	15	7
scaffold_120727.1-142389	55137	55138	AluID:19435	chr1:154157985:154157986	+	21	1.09	6	6	6
scaffold_120784.1-370685	142930	142931	AluID:239483	chr14:94626454:94626455	+	19	-4.67	7	7	3
scaffold_120793.1-122521	69137	69138	AluID:278064	chr17:41175486:41175487	+	19	-2.02	NA	4	NA
scaffold_120819.1-530972	480603	480604	AluID:162581	-1	+	20	-12.21	7	7	2
scaffold_120829.1-257701	152937	152938	AluID:161072	chr9:130089867:130089868	-	18	-11.89	5	2	5
scaffold_120829.1-257701	621	622	AluID:161120	chr9:130247095:130247096	-	21	-9.99	15	15	6
scaffold_120844.1-229674	145971	145972	AluID:166745	chrX:31307378:31307379	-	22	-7.14	13	13	5
scaffold_120880.1-130377	118991	118992	AluID:173784	-1	-	20	-4.57	15	4	15
scaffold_1211.1-159023	129318	129319	AluID:40386	chr2:100079965:100079966	+	22	-6.56	7	4	7
scaffold_12517.1-62172	60634	60635	AluID:45509	-1	-	20	-12.72	12	12	6
scaffold_12597.1-1883	1393	1394	AluID:46999	chr2:176863179:176863180	-	19	-26.30	5	5	4
scaffold_12611.1-150645	145567	145568	AluID:47157	-1	-	20	-12.33	10	10	6
scaffold_12737.1-205505	55165	55166	AluID:48147	-1	-	20	9.82	9	9	3
scaffold_13144.1-48335	47558	47559	AluID:28136	chr1:235984742:235984743	+	19	-0.44	5	4	5
scaffold_13148.1-61174	50233	50234	AluID:27937	chr1:235454981:235454982	+	18	-1.99	6	6	3
scaffold_13227.1-16657	10084	10085	AluID:38434	1	+	20	1.59	11	11	6
scaffold_13307.1-90588	31554	31555	AluID:141347	-1	-	20	1.77	6	5	6
scaffold_13324.1-58764	44814	44815	AluID:184326	chr10:79671962:79671963	-	22	-0.09	13	11	13
scaffold_13389.1-6733	2869	2870	AluID:184886	chr10:88560912:88560913	+	22	-2.83	5	2	5
scaffold_13400.1-8376	1669	1670	AluID:103031	1	-	20	-9.74	6	6	5
scaffold_13523.1-53456	34541	34542	AluID:101358	chr5:157242297:157242298	+	19	3.62	NA	19	NA
scaffold_13573.1-62046	16350	16351	AluID:100516	chr5:149299060:149299061	+	21	-42.63	7	7	5
scaffold_13685.1-48796	7569	7570	AluID:90868	chr5:37499237:37499238	-	18	-5.27	14	4	14
scaffold_13701.1-329743	75241	75242	AluID:90459	chr5:34840028:34840029	-	18	-21.90	5	4	5
scaffold_13836.1-189617	45056	45057	AluID:205001	chr11:131657306:131657307	-	22	-29.67	7	7	6
scaffold_1390.1-288698	235436	235437	AluID:37751	chr2:69801515:69801516	-	18	-18.80	10	10	6
scaffold_14103.1-258746	134289	134290	AluID:271644	chr17:10056515:10056516	-	18	-13.90	18	18	12
scaffold_14193.1-13752	7885	7886	AluID:13545	chr1:65714356:65714357	-	22	9.69	7	7	5
scaffold_14230.1-359895	221696	221697	AluID:12739	chr1:59799826:59799827	-	18	-28.63	5	4	5
scaffold_14334.1-42951	1806	1807	AluID:267791	chr16:88642132:88642133	-	18	-15.40	4	4	4
scaffold_14352.1-532009	233474	233475	AluID:267240	chr16:84470389:84470390	-	22	9.26	7	7	5
scaffold_14456.1-83077	59881	59882	AluID:264014	chr16:68828914:68828915	-	18	-7.55	7	5	7
scaffold_14460.1-276841	188649	188650	AluID:263809	chr16:68284182:68284183	-	18	-7.81	12	12	4
scaffold_14578.1-47012	45070	45071	AluID:127079	chr7:73518135:73518136	-	19	-30.30	9	9	5
scaffold_14612.1-53446	39468	39469	AluID:130159	chr7:98490597:98490598	-	22	-3.76	6	3	6
scaffold_14622.1-162496	92710	92711	AluID:120755	-1	-	20	-8.19	18	18	6
scaffold_14697.1-100468	1419	1420	AluID:259377	chr16:23637297:23637298	+	19	-17.52	16	6	16
scaffold_14718.1-179570	67874	67875	AluID:258356	chr16:19732924:19732925	-	21	-8.66	7	6	7
scaffold_14770.1-171427	69664	69665	AluID:256271	chr16:11833362:11833363	+	21	-19.56	6	6	5
scaffold_14772.1-24144	10834	10835	AluID:256243	chr16:11801188:11801189	+	18	-6.74	9	2	9
scaffold_14786.1-214660	108059	108060	AluID:255704	chr16:9048819:9048820	+	19	-11.36	8	8	5
scaffold_14788.1-59402	12873	12874	AluID:255645	chr16:8899463:8899464	-	19	-5.74	28	28	6
scaffold_14834.1-63946	32224	32225	AluID:254446	-1	+	20	-13.55	12	12	6
scaffold_14834.1-63946	32725	32726	AluID:254445	-1	+	20	-7.81	14	14	6
scaffold_14838.1-40524	31527	31528	AluID:254328	-1	+	20	-7.41	13	13	6
scaffold_14838.1-40524	31675	31676	AluID:254327	chr16:3146927:3146928	+	21	-4.22	6	6	4
scaffold_14929.1-219201	66217	66218	AluID:16219	1	-	20	-5.02	5	5	5
scaffold_14940.1-56116	44382	44383	AluID:16161	chr1:97715832:97715833	+	21	-10.81	6	6	5
scaffold_15386.1-201357	113576	113577	AluID:21413	chr1:167758127:167758128	-	22	-9.35	NA	NA	5
scaffold_15403.1-328084	87394	87395	AluID:28777	chr1:240746095:240746096	-	19	2.55	12	12	8
scaffold_15450.1-201518	53920	53921	AluID:27092	-1	+	20	-35.23	6	6	6
scaffold_15478.1-205190	65418	65419	AluID:19696	chr1:155283992:155283993	-	22	-1.75	NA	4	NA
scaffold_15656.1-292590	62766	62767	AluID:289319	chr18:20836454:20836455	-	18	-23.56	6	6	5
scaffold_1569.1-157979	57745	57746	AluID:98640	chr5:137468032:137468033	-	22	-17.96	6	5	6
scaffold_15864.1-100771	88046	88047	AluID:231215	-1	-	20	4.37	NA	6	NA
scaffold_15873.1-19559	1770	1771	AluID:231614	chr14:35692682:35692683	+	21	-6.67	13	13	5
scaffold_15901.1-118109	106645	106646	AluID:232135	chr14:39700664:39700665	+	22	-16.63	14	14	6
scaffold_16087.1-156573	45460	45461	AluID:235073	chr14:67295820:67295821	+	22	-1.20	6	6	5
scaffold_16108.1-274732	120410	120411	AluID:229743	-1	-	20	-4.62	5	2	5
scaffold_16243.1-351509	100838	100839	AluID:238823	1	+	20	-14.83	8	8	4
scaffold_16255.1-46777	46540	46541	AluID:289138	chr18:19335315:19335316	-	21	-1.52	8	8	5
scaffold_1640.1-175452	137564	137565	AluID:240611	chr14:103931067:103931068	+	22	-13.14	5	5	5
scaffold_16402.1-125346	85117	85118	AluID:278149	chr17:41324855:41324856	-	22	-8.23	16	16	5
scaffold_16407.1-10439	4340	4341	AluID:277743	chr17:40406345:40406346	+	21	-16.65	6	2	6
scaffold_16423.1-72688	41064	41065	AluID:276738	-1	+	20	2.02	26	16	26
scaffold_16438.1-125404	24782	24783	AluID:279740	chr17:47010105:47010106	-	18	-22.04	NA	14	NA
scaffold_16528.1-32247	17002	17003	AluID:275986	chr17:35458019:35458020	-	21	1.44	11	11	6
scaffold_16583.1-122997	80603	80604	AluID:268524	chr17:614167:614168	+	22	-13.49	10	4	10
scaffold_16586.1-7563	1328	1329	AluID:268480	chr17:557430:557431	+	19	0.79	5	5	5
scaffold_1663.1-12202	7973	7974	AluID:152407	chr9:18955191:18955192	-	18	4.16	6	6	5
scaffold_16687.1-197799	100323	100324	AluID:159953	chr9:124831965:124831966	+	19	-1.86	4	3	4
scaffold_16834.1-40453	17102	17103	AluID:164432	chrX:8544159:8544160	-	21	-6.28	5	5	5
scaffold_16866.1-157287	77377	77378	AluID:164854	chrX:12661281:12661282	+	18	-13.87	6	6	3
scaffold_16928.1-4531	448	449	AluID:165851	chrX:19853152:19853153	-	19	-1.38	7	7	7
scaffold_17196.1-71244	13622	13623	AluID:169218	chrX:69130035:69130036	+	19	-22.07	8	8	5
scaffold_17273.1-181398	50556	50557	AluID:170691	1	+	20	-8.09	4	3	4
scaffold_17343.1-199143	32983	32984	AluID:158630	chr9:113081009:113081010	-	18	-4.79	15	15	7
scaffold_17416.1-58353	53911	53912	AluID:171899	chrX:117880118:117880119	+	21	-28.00	15	9	15
scaffold_17538.1-97587	81723	81724	AluID:173260	chrX:135325856:135325857	-	22	-19.97	5	2	5
scaffold_1770.1-94309	54843	54844	AluID:153265	-1	-	20	-10.84	9	9	9
scaffold_1796.1-148277	87831	87832	AluID:154302	chr9:37720654:37720655	+	22	-24.23	7	6	7
scaffold_18711.1-1382	1349	1350	AluID:316966	chr20:35638436:35638437	-	19	-13.64	NA	NA	8
scaffold_18818.1-1553	659	660	AluID:222624	1	-	20	-2.06	13	8	13
scaffold_1882.1-273960	193391	193392	AluID:158386	-1	-	20	-21.74	5	3	5
scaffold_1908.1-141484	46710	46711	AluID:315687	chr20:32977025:32977026	+	19	-13.97	13	13	7
scaffold_1931.1-213143	18635	18636	AluID:159437	1	+	20	-1.84	11	11	4
scaffold_1986.1-61750	2711	2712	AluID:107011	chr6:31893091:31893092	+	22	0.85	7	5	7
scaffold_1987.1-53845	15406	15407	AluID:107073	chr6:32129682:32129683	+	18	-6.70	7	7	4
scaffold_1996.1-140942	101206	101207	AluID:107180	chr6:33295201:33295202	-	18	-11.35	12	12	2
scaffold_2056.1-207930	135089	135090	AluID:108750	-1	-	20	-16.44	10	10	7
scaffold_22291.1-2995	864	865	AluID:309847	chr19:52673043:52673044	+	22	-4.75	7	7	7
scaffold_223.1-68774	43396	43397	AluID:115647	chr6:136866039:136866040	-	19	-14.42	6	6	4
scaffold_23519.1-1771	761	762	AluID:285736	1	-	20	-12.53	8	8	6
scaffold_24086.1-2179	1152	1153	AluID:311144	chr19:55915071:55915072	-	21	-3.53	5	5	4
scaffold_24504.1-2067	1013	1014	AluID:295752	chr19:6323126:6323127	-	19	-7.13	7	7	5
scaffold_2708.1-551362	10608	10609	AluID:149062	chr8:124782204:124782205	+	22	-23.35	9	9	7
scaffold_2731.1-116118	27700	27701	AluID:211782	chr12:51790729:51790730	+	22	-1.67	6	4	6
scaffold_27624.1-945	729	730	AluID:231613	chr14:35687745:35687746	-	22	-19.37	11	11	6
scaffold_2956.1-513613	497590	497591	AluID:80016	chr4:68374233:68374234	-	19	-5.74	29	29	15
scaffold_302.1-4737	4215	4216	AluID:116654	chr6:149120007:149120008	+	21	-12.09	4	3	4
scaffold_31324.1-1588	76	77	AluID:297374	chr19:10780556:10780557	+	19	-16.96	15	15	5
scaffold_3134.1-81835	3596	3597	AluID:129717	chr7:94277692:94277693	-	21	-8.01	16	16	6
scaffold_32477.1-1350	981	982	AluID:134950	1	+	20	1.52	16	16	10
scaffold_334.1-359464	233429	233430	AluID:117671	chr6:155061763:155061764	+	22	-17.13	NA	12	NA
scaffold_3368.1-89233	79760	79761	AluID:134189	chr7:130994500:130994501	+	22	3.94	5	4	5
scaffold_3435.1-273778	219650	219651	AluID:133081	1	+	20	-17.71	6	6	5
scaffold_3504.1-64004	2675	2676	AluID:8264	chr1:36567748:36567749	+	22	-10.95	6	6	5
scaffold_3504.1-64004	46810	46811	AluID:8259	1	-	20	-9.42	9	9	7
scaffold_3509.1-56052	51097	51098	AluID:7853	chr1:35470648:35470649	-	18	0.97	4	4	4
scaffold_3574.1-118013	4018	4019	AluID:10175	-1	+	20	-28.35	6	6	6
scaffold_3608.1-336982	107842	107843	AluID:214630	chr12:77200479:77200480	+	19	-9.27	9	5	9
scaffold_3694.1-157561	118672	118673	AluID:215201	chr12:89832241:89832242	-	19	-11.21	19	19	6
scaffold_3731.1-160901	120975	120976	AluID:215534	chr12:94991588:94991589	-	21	-10.79	10	10	5
scaffold_3731.1-160901	45967	45968	AluID:168031	-1	-	20	-5.21	18	5	18
scaffold_3756.1-318778	55590	55591	AluID:216096	chr12:98918401:98918402	+	21	-29.24	16	8	16
scaffold_3770.1-7313	706	707	AluID:216338	chr12:100368440:100368441	-	22	-15.14	5	4	5
scaffold_3793.1-9758	5520	5521	AluID:216906	chr12:104219528:104219529	-	22	-7.08	5	3	5
scaffold_3889.1-231195	53883	53884	AluID:86655	-1	-	20	-20.52	10	10	7
scaffold_394.1-52156	13171	13172	AluID:118896	chr6:163465222:163465223	-	22	1.34	13	13	5
scaffold_3952.1-99420	18512	18513	AluID:6441	chr1:28853776:28853777	+	19	3.28	14	14	5
scaffold_39862.1-1005	232	233	AluID:182482	chr10:71067613:71067614	-	21	2.30	NA	NA	NA
scaffold_4088.1-287857	129195	129196	AluID:320414	chr21:10995467:10995468	-	21	-1.25	5	3	5
scaffold_4107.1-83688	30521	30522	AluID:137358	chr7:156963862:156963863	+	21	-10.26	15	15	13
scaffold_4120.1-118036	25027	25028	AluID:139316	-1	-	20	-12.01	5	5	4
scaffold_43424.1-1363	1166	1167	AluID:325096	chr22:22873766:22873767	+	19	-10.06	NA	17	NA
scaffold_43633.1-747	278	279	AluID:307220	chr19:45992949:45992950	+	19	-9.48	9	9	9
scaffold_44952.1-1132	106	107	AluID:170249	chrX:83714458:83714459	+	19	-6.60	12	12	6
scaffold_45066.1-1097	1035	1036	AluID:85528	chr4:146077828:146077829	-	19	-13.30	9	9	5
scaffold_4521.1-67792	41473	41474	AluID:31528	chr2:24915748:24915749	+	21	-0.75	21	13	21
scaffold_4569.1-284037	129570	129571	AluID:33034	chr2:32130300:32130301	-	18	-6.06	14	14	5
scaffold_4571.1-5171	413	414	AluID:33106	chr2:32239073:32239074	-	22	-13.21	15	15	13
scaffold_4682.1-84602	53414	53415	AluID:39623	chr2:88878194:88878195	+	22	1.90	14	14	7
scaffold_4694.1-121440	68765	68766	AluID:39175	chr2:85840915:85840916	-	18	-9.07	18	18	7
scaffold_4694.1-121440	71563	71564	AluID:39173	chr2:85838334:85838335	+	19	-8.67	5	5	3
scaffold_47647.1-1048	474	475	AluID:288802	chr18:14512747:14512748	+	21	-16.03	15	15	6
scaffold_4914.1-73481	70867	70868	AluID:56175	-1	+	20	-8.14	5	4	5
scaffold_4968.1-89425	51364	51365	AluID:123679	1	-	20	-17.53	6	4	6
scaffold_5023.1-270262	119056	119057	AluID:131454	chr7:102392740:102392741	-	19	-3.60	6	5	6
scaffold_50809.1-6651	4489	4490	AluID:10023	chr1:45438721:45438722	-	19	-11.62	10	10	6
scaffold_50877.1-6359	5405	5406	AluID:3360	chr1:16211238:16211239	+	21	-13.80	7	5	7
scaffold_51039.1-5333	3786	3787	AluID:193326	chr11:18449733:18449734	+	22	-6.46	11	11	6
scaffold_51470.1-5022	4305	4306	AluID:216651	chr12:101875168:101875169	-	18	-23.81	11	11	6
scaffold_51588.1-5252	4515	4516	AluID:242837	chr15:40896602:40896603	+	18	-20.70	6	5	6
scaffold_52136.1-10086	3770	3771	AluID:302346	chr19:22261601:22261602	-	19	-15.06	5	5	5
scaffold_52189.1-4693	175	176	AluID:312980	chr20:5576295:5576296	-	19	-5.85	NA	NA	NA
scaffold_5222.1-359490	321647	321648	AluID:194005	chr11:31858700:31858701	-	18	-22.34	5	5	5
scaffold_52435.1-6248	4322	4323	AluID:310216	-1	-	20	1.94	10	10	5
scaffold_5247.1-71132	66285	66286	AluID:196125	chr11:57551994:57551995	-	21	-0.10	NA	13	NA
scaffold_52505.1-5589	1497	1498	AluID:52363	1	-	20	-17.88	9	9	5
scaffold_52726.1-5023	533	534	AluID:257805	chr16:16485303:16485304	+	22	-5.63	8	8	6
scaffold_5309.1-165116	164219	164220	AluID:191161	-1	-	20	1.32	13	13	3
scaffold_53439.1-9372	5311	5312	AluID:179501	-1	-	20	-6.16	15	15	7
scaffold_53519.1-11744	7603	7604	AluID:93346	-1	+	20	-0.14	6	5	6
scaffold_537.1-150227	78644	78645	AluID:115145	chr6:131278763:131278764	-	18	-23.09	6	6	4
scaffold_54296.1-4903	3971	3972	AluID:155149	chr9:74424997:74424998	-	19	-7.25	6	2	6
scaffold_54550.1-4959	1203	1204	AluID:46054	chr2:170732611:170732612	-	22	2.12	14	14	5
scaffold_546.1-5755	5499	5500	AluID:157437	chr9:99167598:99167599	+	22	-10.95	NA	3	NA
scaffold_54980.1-4838	3763	3764	AluID:72353	chr3:182951129:182951130	-	18	-13.76	15	15	9
scaffold_5539.1-137355	51570	51571	AluID:42628	chr2:128426649:128426650	+	18	-22.52	10	10	10
scaffold_5539.1-137355	94227	94228	AluID:42623	chr2:128378848:128378849	-	21	-19.56	6	6	3
scaffold_55877.1-5495	5403	5404	AluID:329676	chr22:42045242:42045243	+	21	-14.59	NA	2	NA
scaffold_56508.1-12506	3797	3798	AluID:141011	chr8:30942993:30942994	+	19	-10.78	8	8	5
scaffold_56523.1-12464	3844	3845	AluID:103137	1	-	20	-14.45	13	13	9
scaffold_5665.1-155846	101200	101201	AluID:43669	chr2:136476068:136476069	+	22	1.15	29	29	5
scaffold_5665.1-155846	46365	46366	AluID:43653	chr2:136426644:136426645	+	22	-30.37	17	17	9
scaffold_5763.1-209042	46582	46583	AluID:44339	chr2:149542934:149542935	+	21	-13.34	14	14	6
scaffold_57949.1-5121	1340	1341	AluID:37424	chr2:65346599:65346600	+	18	-25.95	NA	1	NA
scaffold_5871.1-433687	388640	388641	AluID:177800	chr10:22963894:22963895	-	18	-2.11	6	4	6
scaffold_5885.1-429822	161116	161117	AluID:178009	chr10:24611877:24611878	+	22	-12.58	6	6	5
scaffold_5885.1-429822	323754	323755	AluID:178069	chr10:24780226:24780227	+	22	-14.41	8	8	6
scaffold_5896.1-350729	238483	238484	AluID:178238	chr10:26308219:26308220	+	19	-26.97	7	7	4
scaffold_5919.1-211062	49385	49386	AluID:176755	chr10:16518917:16518918	-	21	-8.59	5	4	5
scaffold_5929.1-116057	37823	37824	AluID:176587	chr10:15171907:15171908	+	22	0.10	8	8	6
scaffold_5953.1-47513	3854	3855	AluID:175703	chr10:12265296:12265297	-	22	-24.40	8	8	5
scaffold_60388.1-5425	1752	1753	AluID:92806	chr5:65151202:65151203	+	18	-10.03	6	6	4
scaffold_60780.1-5489	5320	5321	AluID:183797	chr10:76091625:76091626	+	18	-10.32	NA	10	NA
scaffold_6079.1-273191	191330	191331	AluID:100217	chr5:146117506:146117507	-	18	-3.22	4	2	4
scaffold_60896.1-8720	5193	5194	AluID:242472	chr15:34843178:34843179	+	22	-18.02	14	14	5
scaffold_61467.1-8767	8173	8174	AluID:153189	chr9:33857333:33857334	+	21	-4.58	4	4	4
scaffold_61643.1-17627	11066	11067	AluID:154647	1	+	20	-14.41	7	6	7
scaffold_61711.1-20786	9273	9274	AluID:268435	chr17:271457:271458	+	22	1.67	7	6	7
scaffold_61756.1-4903	625	626	AluID:173046	chrX:133643401:133643402	+	18	-15.49	17	17	6
scaffold_61870.1-5110	4387	4388	AluID:112133	-1	-	20	1.36	6	4	6
scaffold_62198.1-4812	1199	1200	AluID:200644	chr11:82750677:82750678	+	19	-14.07	7	3	7
scaffold_6227.1-50452	29220	29221	AluID:262387	chr16:57305565:57305566	+	22	-8.03	19	19	14
scaffold_62452.1-15750	1250	1251	AluID:30838	-1	-	20	-18.70	5	4	5
scaffold_625.1-8078	8039	8040	AluID:155725	chr9:79893003:79893004	-	21	8.15	NA	NA	7
scaffold_62555.1-8069	7509	7510	AluID:168310	chrX:49350362:49350363	+	21	1.41	9	9	9
scaffold_62798.1-15438	12414	12415	AluID:298605	1	+	20	-21.24	7	7	6
scaffold_63085.1-4963	4554	4555	AluID:126475	chr7:71351756:71351757	-	21	-1.84	5	5	3
scaffold_6340.1-85346	26078	26079	AluID:5678	chr1:26767430:26767431	-	22	-10.23	6	5	6
scaffold_6402.1-45727	11326	11327	AluID:3536	chr1:16671927:16671928	+	21	-10.20	17	17	6
scaffold_64171.1-4612	346	347	AluID:331123	chr22:49874978:49874979	-	22	-29.85	6	6	4
scaffold_64627.1-4344	1097	1098	AluID:15685	chr1:93159822:93159823	-	22	6.68	16	12	16
scaffold_64936.1-4987	744	745	AluID:278834	chr17:43847575:43847576	+	21	-3.98	21	7	21
scaffold_65077.1-13588	11750	11751	AluID:281074	chr17:56962439:56962440	+	18	-12.02	16	16	6
scaffold_65487.1-7373	3181	3182	AluID:85779	chr4:148720194:148720195	-	19	-5.80	16	16	6
scaffold_65945.1-17114	1810	1811	AluID:12206	-1	+	20	-5.84	24	24	7
scaffold_66544.1-16901	11897	11898	AluID:174806	chr10:1069417:1069418	-	22	-8.76	6	6	4
scaffold_6655.1-207311	51459	51460	AluID:63103	chr3:64558767:64558768	+	18	-13.52	14	14	10
scaffold_66759.1-8649	8149	8150	AluID:2786	-1	+	20	-9.27	23	23	4
scaffold_6693.1-200324	103697	103698	AluID:62612	-1	+	20	-6.50	8	8	5
scaffold_67053.1-4898	615	616	AluID:12084	chr1:53665048:53665049	+	19	-12.17	7	7	5
scaffold_67089.1-7749	5437	5438	AluID:107447	chr6:34645074:34645075	+	18	-6.47	8	5	8
scaffold_6713.1-20624	17871	17872	AluID:61942	chr3:56769318:56769319	+	19	-13.32	9	6	9
scaffold_67340.1-4561	783	784	AluID:265782	chr16:74979014:74979015	+	19	-15.12	10	10	6
scaffold_67860.1-13779	6049	6050	AluID:261275	chr16:46776334:46776335	-	19	-18.16	6	6	4
scaffold_67896.1-14596	5550	5551	AluID:201219	chr11:88952484:88952485	+	18	-9.00	5	4	5
scaffold_67926.1-22021	12309	12310	AluID:36837	chr2:61678363:61678364	+	22	-41.00	4	3	4
scaffold_67936.1-6486	4502	4503	AluID:173937	chrX:153639695:153639696	+	22	0.10	7	7	5
scaffold_6803.1-249025	118371	118372	AluID:300326	1	-	20	2.79	22	22	6
scaffold_6803.1-249025	159032	159033	AluID:300299	1	-	20	-3.76	5	3	5
scaffold_68060.1-11767	7377	7378	AluID:39324	chr2:86498320:86498321	-	22	0.55	5	5	5
