chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold28990	16206	16207	AluID:26727	chr1:225112293:225112294	+	19	4.13	9	9	5
scaffold29000	14075	14076	AluID:61076	chr3:51592513:51592514	-	19	-17.51	12	12	4
scaffold29006	4290	4291	AluID:293445	chr19:844966:844967	+	21	2.20	16	16	5
scaffold29016	22853	22854	AluID:277454	chr17:39851380:39851381	-	21	3.71	6	6	6
scaffold29017	4753	4754	AluID:325965	chr22:28822206:28822207	-	18	-9.58	8	8	5
scaffold29021	18509	18510	AluID:189464	chr10:120880835:120880836	+	19	3.63	21	7	21
scaffold2902	145717	145718	AluID:160209	chr9:126320261:126320262	+	18	-5.01	22	22	5
scaffold29023	16218	16219	AluID:219250	1	-	20		NA	NA	5
scaffold29028	22761	22762	AluID:296568	chr19:8515616:8515617	-	22	-6.08	6	6	5
scaffold290	294772	294773	AluID:233423	chr14:55814961:55814962	-	22	2.62	8	8	7
scaffold2903	119360	119361	AluID:141434	chr8:36700206:36700207	+	21	4.25	7	7	5
scaffold290	321214	321215	AluID:233411	chr14:55786422:55786423	-	18	-14.35	7	7	6
scaffold29036	13523	13524	AluID:242722	chr15:40261574:40261575	-	21	7.34	NA	15	NA
scaffold2906	120721	120722	AluID:111560	chr6:80634534:80634535	+	22	-10.43	8	3	8
scaffold29063	17026	17027	AluID:46334	chr2:172199971:172199972	-	19	1.42	6	6	4
scaffold29069	1041	1042	AluID:95390	chr5:93000320:93000321	-	18	-28.42	24	24	6
scaffold29070	8710	8711	AluID:281344	1	+	20	-14.83	9	9	4
scaffold29090	15771	15772	AluID:27904	chr1:235421650:235421651	-	19	-1.90	9	9	5
scaffold2911	153967	153968	AluID:115899	chr6:138989576:138989577	-	19	4.93	12	12	5
scaffold2911	52081	52082	AluID:115848	chr6:138886878:138886879	-	22		NA	NA	7
scaffold2911	99121	99122	AluID:115867	-1	-	20	2.00	6	6	5
scaffold2912	81375	81376	AluID:95208	chr5:86581835:86581836	-	22	-3.53	8	4	8
scaffold2912	81784	81785	AluID:95207	chr5:86581443:86581444	-	19	-9.31	20	20	5
scaffold291	303929	303930	AluID:89279	chr5:14853676:14853677	-	18	1.59	7	4	7
scaffold29132	4047	4048	AluID:193326	chr11:18449733:18449734	+	22	-4.36	14	14	10
scaffold2913	29645	29646	AluID:38627	chr2:75073804:75073805	+	18	-5.44	5	5	3
scaffold2915	36473	36474	AluID:271546	chr17:9867027:9867028	-	21	-11.51	4	3	4
scaffold2915	55894	55895	AluID:271555	-1	-	20	-1.33	5	1	5
scaffold29	15562	15563	AluID:253353	chr15:101496669:101496670	+	18	-5.23	14	14	5
scaffold2915	56939	56940	AluID:271557	chr17:9887110:9887111	-	19	-3.00	5	5	5
scaffold2915	78388	78389	AluID:271564	chr17:9910949:9910950	-	22	-5.74	NA	27	NA
scaffold2915	99480	99481	AluID:271581	chr17:9933172:9933173	-	22	-13.46	5	4	5
scaffold2916	13310	13311	AluID:289977	chr18:29245708:29245709	-	19	-0.76	8	7	8
scaffold29172	19666	19667	AluID:61004	chr3:51501346:51501347	-	22	10.17	7	7	5
scaffold29172	22056	22057	AluID:61005	chr3:51504040:51504041	-	21	-11.16	6	6	5
scaffold29172	6636	6637	AluID:60987	chr3:51481957:51481958	-	22	-0.04	14	14	5
scaffold29184	7568	7569	AluID:262270	chr16:56947851:56947852	-	18	-22.78	25	25	5
scaffold29206	2031	2032	AluID:298033	chr19:11692758:11692759	-	21	-5.62	7	7	6
scaffold29208	12379	12380	AluID:141930	chr8:39643315:39643316	-	22	-7.52	8	8	5
scaffold29215	5872	5873	AluID:257281	1	-	20	-4.59	7	7	6
scaffold29220	1022	1023	AluID:29790	chr1:247022354:247022355	-	21	-15.02	9	3	9
scaffold29220	22244	22245	AluID:29796	chr1:247043105:247043106	-	19	-9.23	5	5	5
scaffold29235	5761	5762	AluID:172826	chrX:132026834:132026835	+	18	-22.25	NA	5	NA
scaffold2924	39613	39614	AluID:22592	chr1:178788133:178788134	+	19	-6.32	NA	18	NA
scaffold29284	17172	17173	AluID:125580	chr7:65876250:65876251	-	21	-21.77	22	22	5
scaffold2929	125178	125179	AluID:94116	chr5:76641019:76641020	+	18	1.57	6	6	5
scaffold29296	16158	16159	AluID:59962	chr3:48970535:48970536	-	18	2.12	10	6	10
scaffold2929	63777	63778	AluID:94108	chr5:76574316:76574317	+	18	1.28	NA	14	NA
scaffold2930	28528	28529	AluID:64697	chr3:96640445:96640446	+	18	-29.83	7	7	5
scaffold293	187375	187376	AluID:145274	chr8:81016791:81016792	-	18	4.05	5	5	4
scaffold293	209640	209641	AluID:145282	chr8:81039345:81039346	-	21	2.10	5	5	3
scaffold293	238172	238173	AluID:145289	chr8:81068127:81068128	-	22	-5.53	16	16	5
scaffold293	246872	246873	AluID:145296	-1	-	20	-5.74	33	33	6
scaffold2934	10662	10663	AluID:303007	chr19:33165073:33165074	+	18	-5.39	12	10	12
scaffold2934	156347	156348	AluID:248253	chr15:65441808:65441809	+	19	-6.32	6	4	6
scaffold2934	56299	56300	AluID:302969	chr19:33120612:33120613	+	22	-7.27	14	14	6
scaffold2935	104791	104792	AluID:97675	chr5:131966830:131966831	+	22	0.32	19	19	5
scaffold29361	12665	12666	AluID:38144	chr2:72539869:72539870	-	19	-16.45	7	7	5
scaffold293	65181	65182	AluID:145232	chr8:80880948:80880949	-	19	2.94	12	12	3
scaffold2940	150107	150108	AluID:79503	chr4:56359015:56359016	-	18	-8.94	8	8	5
scaffold2940	78116	78117	AluID:5935	1	+	20	-5.44	13	13	5
scaffold29408	15922	15923	AluID:73155	chr3:185489225:185489226	+	21	2.27	16	16	5
scaffold2941	130044	130045	AluID:108784	chr6:41881625:41881626	-	18	-25.77	18	18	5
scaffold29413	16312	16313	AluID:126003	chr7:69567121:69567122	+	21	5.14	21	21	6
scaffold2941	58654	58655	AluID:108745	chr6:41811340:41811341	-	22	-8.29	8	4	8
scaffold2941	60539	60540	AluID:108750	-1	-	20	-10.77	5	5	5
scaffold2942	66178	66179	AluID:200741	chr11:83528919:83528920	-	22	-7.74	5	5	5
scaffold29	431090	431091	AluID:253406	-1	-	20	-2.81	7	3	7
scaffold29443	17469	17470	AluID:266719	chr16:81099084:81099085	-	19	-8.59	11	11	6
scaffold2944	42890	42891	AluID:76580	chr4:17507289:17507290	+	19	-13.08	6	6	3
scaffold29455	2245	2246	AluID:169218	chrX:69130035:69130036	-	19	-3.83	8	8	4
scaffold2947	162294	162295	AluID:230748	-1	-	20	-12.53	23	23	6
scaffold29473	11182	11183	AluID:315479	1	+	20	2.36	7	7	5
scaffold29473	19270	19271	AluID:315488	chr20:32330020:32330021	+	22	2.91	6	6	5
scaffold2948	49228	49229	AluID:162133	chr9:132887892:132887893	+	22	-9.71	9	9	5
scaffold29486	15032	15033	AluID:163789	chrX:1527046:1527047	+	21	-13.63	8	2	8
scaffold29493	14954	14955	AluID:112789	chr6:102199006:102199007	-	22	-28.40	8	6	8
scaffold29504	12330	12331	AluID:313387	chr20:10593228:10593229	+	21	-9.39	5	3	5
scaffold2951	157454	157455	AluID:18634	chr1:150899633:150899634	+	22	-23.49	8	5	8
scaffold29513	11180	11181	AluID:212603	chr12:56562767:56562768	-	19	-2.18	5	4	5
scaffold2951	88164	88165	AluID:18608	chr1:150828035:150828036	-	21	3.08	NA	14	NA
scaffold295	190438	190439	AluID:213339	chr12:62544661:62544662	-	18	3.62	7	7	7
scaffold29536	915	916	AluID:151609	chr9:6952471:6952472	-	21	-24.27	5	4	5
scaffold2954	162249	162250	AluID:204658	-1	-	20	-4.19	5	5	3
scaffold29546	20584	20585	AluID:106944	-1	-	20	1.64	14	8	14
scaffold2954	74473	74474	AluID:204642	chr11:126325717:126325718	-	18	-10.05	28	8	28
scaffold29553	9770	9771	AluID:235538	chr14:69411889:69411890	-	22	-5.90	5	4	5
scaffold29574	9190	9191	AluID:324716	chr22:21176355:21176356	-	22	-15.99	5	2	5
scaffold29588	399	400	AluID:175703	chr10:12265296:12265297	+	22	-8.28	7	7	6
scaffold2959	50059	50060	AluID:24772	chr1:205089902:205089903	+	18	6.85	16	9	16
scaffold2959	64669	64670	AluID:24761	chr1:205073972:205073973	+	21	-5.71	13	13	5
scaffold29604	18177	18178	AluID:81185	chr4:81560839:81560840	+	18	-1.96	NA	5	NA
scaffold2960	87760	87761	AluID:117364	chr6:152113575:152113576	-	19	-1.18	9	9	6
scaffold29613	4031	4032	AluID:227412	1	+	20	8.54	5	3	5
scaffold2963	118521	118522	AluID:39520	chr2:88062217:88062218	-	18	-16.25	7	5	7
scaffold2963	141156	141157	AluID:41390	chr2:111279834:111279835	-	22	1.07	NA	7	NA
scaffold2963	143929	143930	AluID:41683	-1	-	20	2.36	17	17	6
scaffold29637	10322	10323	AluID:279830	chr17:47295990:47295991	+	18	-5.17	25	25	21
scaffold29662	7862	7863	AluID:128737	chr7:78482484:78482485	+	18	-4.37	6	2	6
scaffold296	64409	64410	AluID:79569	chr4:56856699:56856700	-	21	-5.36	5	4	5
scaffold2966	61939	61940	AluID:162581	-1	+	20	-10.13	6	6	5
scaffold29680	9905	9906	AluID:48790	chr2:202088545:202088546	+	19	-7.87	15	4	15
scaffold296	97182	97183	AluID:79560	chr4:56822802:56822803	-	19	-17.02	25	25	7
scaffold29717	2493	2494	AluID:281984	chr17:58868426:58868427	-	18	4.24	5	5	5
scaffold297	216302	216303	AluID:118872	chr6:163139736:163139737	+	19	1.53	NA	6	NA
scaffold29736	13976	13977	AluID:86044	chr4:151734319:151734320	-	18	-4.71	7	7	5
scaffold2974	105336	105337	AluID:77661	chr4:39222542:39222543	+	21	-25.46	12	12	7
scaffold2975	33415	33416	AluID:23721	-1	-	20	2.49	34	34	5
scaffold29772	14534	14535	AluID:215164	chr12:88419520:88419521	+	19	-1.12	7	7	5
scaffold29774	12328	12329	AluID:285126	chr17:74013288:74013289	+	18	-0.43	10	4	10
scaffold29784	9180	9181	AluID:296606	chr19:8612483:8612484	-	19	3.84	26	26	5
scaffold297	90233	90234	AluID:118885	chr6:163277122:163277123	-	22	-8.37	5	5	5
scaffold29796	17745	17746	AluID:10471	chr1:46306834:46306835	-	21	3.34	10	2	10
scaffold2980	118326	118327	AluID:59061	chr3:47364590:47364591	+	21	-7.21	10	10	7
scaffold2980	77287	77288	AluID:59033	chr3:47320481:47320482	-	22	-3.34	6	6	5
scaffold29832	17449	17450	AluID:266028	chr16:75439969:75439970	-	19	-1.64	20	7	20
scaffold298	44049	44050	AluID:225561	chr13:37603671:37603672	-	18	0.21	8	8	5
scaffold29849	11652	11653	AluID:48428	chr2:199070011:199070012	-	19	-5.74	25	25	7
scaffold2987	154147	154148	AluID:295222	chr19:5008610:5008611	-	19	-5.90	NA	25	NA
scaffold29907	16206	16207	AluID:261138	1	+	20	4.34	8	8	5
scaffold2990	73754	73755	AluID:134611	chr7:135080103:135080104	+	19	-7.64	NA	5	NA
scaffold299	205002	205003	AluID:317577	-1	-	20	4.10	9	9	6
scaffold2993	131053	131054	AluID:137358	chr7:156963862:156963863	-	21	6.53	NA	3	NA
scaffold2993	161691	161692	AluID:137337	chr7:156935568:156935569	-	18	-5.67	5	5	4
scaffold29943	7080	7081	AluID:179867	chr10:43899430:43899431	-	18	-18.46	7	5	7
scaffold30024	10306	10307	AluID:40056	chr2:98851911:98851912	-	21	-5.06	16	16	5
scaffold3006	19880	19881	AluID:188144	chr10:105140738:105140739	+	19	-14.94	7	7	5
scaffold3006	21413	21414	AluID:188147	chr10:105142281:105142282	+	21	-11.34	10	4	10
scaffold3006	61193	61194	AluID:188180	chr10:105180642:105180643	+	21	-6.03	12	12	5
scaffold3006	65993	65994	AluID:188182	chr10:105185452:105185453	+	22	1.59	13	13	5
scaffold3007	111236	111237	AluID:121283	chr7:7970616:7970617	+	19	-10.49	11	11	7
scaffold3007	58688	58689	AluID:121271	chr7:7919919:7919920	+	18	-19.33	19	4	19
scaffold30081	11724	11725	AluID:74986	chr4:918852:918853	+	22	-7.31	15	8	15
scaffold30083	12922	12923	AluID:111738	-1	+	20	-8.61	9	9	6
scaffold300	86700	86701	AluID:203535	chr11:117639759:117639760	+	19	-16.05	6	6	5
scaffold30101	11675	11676	AluID:96906	1	+	20	1.32	19	19	6
scaffold3011	130596	130597	AluID:47399	chr2:183112981:183112982	-	22	-8.32	10	10	5
scaffold3011	73904	73905	AluID:47394	chr2:183055682:183055683	-	19	-8.45	18	18	5
scaffold301	188025	188026	AluID:235180	1	-	20	-8.55	NA	10	NA
scaffold301	200189	200190	AluID:235171	1	-	20	-5.11	5	5	5
scaffold301	226215	226216	AluID:235154	chr14:67744772:67744773	-	21	3.99	12	12	5
scaffold30	129964	129965	AluID:189927	chr10:123863892:123863893	+	21	-2.74	8	8	8
scaffold301	302967	302968	AluID:235128	chr14:67670457:67670458	-	18	-17.65	5	5	5
scaffold3014	120532	120533	AluID:213301	chr12:62109098:62109099	-	18	-18.12	5	2	5
scaffold30150	12445	12446	AluID:142974	chr8:52576607:52576608	-	18	2.50	16	16	5
scaffold3017	116504	116505	AluID:135069	chr7:138425878:138425879	+	19	-17.29	NA	6	NA
scaffold3017	76100	76101	AluID:135090	-1	+	20	-0.35	12	12	5
scaffold30181	6009	6010	AluID:173831	chrX:153394049:153394050	-	21	-5.27	17	17	7
scaffold30182	10773	10774	AluID:228162	chr13:95881011:95881012	-	21	-5.29	11	11	5
scaffold30182	14069	14070	AluID:228164	chr13:95883028:95883029	-	21	-0.38	5	5	5
scaffold30199	1868	1869	AluID:170606	chrX:96481383:96481384	-	19	-10.32	NA	6	NA
scaffold3020	158194	158195	AluID:190	chr1:1493747:1493748	+	21	-5.02	19	4	19
scaffold3020	24974	24975	AluID:243	chr1:1615470:1615471	+	19	-8.97	3	2	3
scaffold3020	58763	58764	AluID:221	chr1:1589618:1589619	+	22	-5.86	27	27	17
scaffold30210	2273	2274	AluID:91845	1	-	20	2.95	7	7	5
scaffold302	120631	120632	AluID:23884	chr1:200038406:200038407	+	21	2.58	11	11	5
scaffold302	145064	145065	AluID:23897	chr1:200064708:200064709	+	18	-4.81	18	18	6
scaffold30216	5034	5035	AluID:128760	-1	-	20	-15.83	17	17	5
scaffold302	166314	166315	AluID:23907	chr1:200086854:200086855	+	22	-6.51	9	9	5
scaffold30235	12193	12194	AluID:193858	chr11:30349705:30349706	+	22		NA	NA	5
scaffold30243	15973	15974	AluID:133827	chr7:129322798:129322799	-	18	-16.55	10	10	5
scaffold30269	20479	20480	AluID:290661	chr18:34722162:34722163	-	21	2.44	7	7	5
scaffold30270	1175	1176	AluID:197795	chr11:66273428:66273429	+	21	-10.56	21	14	21
scaffold3027	161247	161248	AluID:151375	chr9:6505329:6505330	-	22		NA	NA	6
scaffold30286	18010	18011	AluID:153905	chr9:36300009:36300010	+	22	9.78	10	10	5
scaffold30298	10142	10143	AluID:232606	chr14:50289244:50289245	-	22	-8.35	9	9	4
scaffold30310	17877	17878	AluID:153265	-1	-	20	-6.37	16	16	5
scaffold3031	49663	49664	AluID:80651	chr4:76722996:76722997	+	19	1.72	6	6	5
scaffold30325	3868	3869	AluID:260477	chr16:28945159:28945160	+	18	-3.17	14	14	11
scaffold30327	20381	20382	AluID:79913	chr4:62571250:62571251	+	21	-19.18	6	4	6
scaffold30327	7416	7417	AluID:79909	chr4:62558182:62558183	+	22	3.28	22	22	5
scaffold303	321305	321306	AluID:55396	chr3:13450284:13450285	+	18	2.79	26	26	5
scaffold30332	15446	15447	AluID:142195	1	-	20	-7.56	14	14	5
scaffold30355	16148	16149	AluID:1802	chr1:9952648:9952649	+	21	3.53	11	7	11
scaffold3039	42756	42757	AluID:74188	chr3:196013783:196013784	+	21	4.22	7	7	5
scaffold30394	8590	8591	AluID:92513	chr5:61788403:61788404	+	19	-9.41	7	5	7
scaffold3040	105246	105247	AluID:287008	1	-	20	-9.30	16	11	16
scaffold3040	80920	80921	AluID:287017	chr18:204963:204964	-	18	-13.76	NA	4	NA
scaffold30409	845	846	AluID:65389	chr3:109023978:109023979	-	19	-14.98	6	6	5
scaffold304	108535	108536	AluID:117873	chr6:155457440:155457441	+	18	-14.11	5	5	5
scaffold304	26941	26942	AluID:117825	1	+	20	-4.93	13	13	5
scaffold3043	18949	18950	AluID:134950	1	+	20	2.15	6	6	5
scaffold3043	62848	62849	AluID:134966	1	+	20	4.74	26	26	5
scaffold30458	18600	18601	AluID:295079	chr19:4642187:4642188	-	19	7.31	6	5	6
scaffold3046	49444	49445	AluID:137935	chr8:4010207:4010208	+	19	3.12	17	9	17
scaffold30478	5186	5187	AluID:243626	1	-	20	-5.92	26	26	5
scaffold304	85965	85966	AluID:117862	1	+	20	-20.68	7	7	5
scaffold30495	12596	12597	AluID:193890	chr11:31019832:31019833	+	22	2.63	6	5	6
scaffold30496	20310	20311	AluID:24787	chr1:205146997:205146998	+	18	-10.65	9	9	5
scaffold30496	4635	4636	AluID:24798	chr1:205162994:205162995	+	19	3.44	13	13	5
scaffold3049	64753	64754	AluID:96546	chr5:115201521:115201522	-	19	-5.61	5	4	5
scaffold30503	11538	11539	AluID:147051	chr8:100579153:100579154	+	18	-7.04	4	3	4
scaffold30504	12855	12856	AluID:166928	chrX:33089538:33089539	-	21	-0.76	16	16	6
scaffold305	34880	34881	AluID:51902	chr2:229883361:229883362	-	19	-7.76	22	22	4
scaffold3053	71416	71417	AluID:252286	1	-	20	-2.08	5	4	5
scaffold305	55519	55520	AluID:51908	chr2:229904964:229904965	-	19	-5.63	14	8	14
scaffold30589	16146	16147	AluID:168636	-1	-	20	-4.74	9	2	9
scaffold3059	33910	33911	AluID:211778	-1	+	20	-0.71	5	4	5
scaffold30617	7587	7588	AluID:175999	-1	-	20	-35.72	19	19	7
scaffold30617	7776	7777	AluID:176000	chr10:13118060:13118061	-	22	11.59	19	6	19
scaffold30620	14431	14432	AluID:213606	chr12:64677127:64677128	-	19	-11.37	6	6	5
scaffold3063	138875	138876	AluID:40892	chr2:106373286:106373287	+	18	-8.50	5	4	5
scaffold30636	816	817	AluID:40426	-1	-	20	-5.65	8	8	6
scaffold30640	4837	4838	AluID:28200	1	-	20	3.51	9	9	5
scaffold3064	128215	128216	AluID:262549	-1	+	20	-25.47	6	6	6
scaffold3064	134265	134266	AluID:262548	-1	+	20	-1.81	5	3	5
scaffold30644	14545	14546	AluID:323182	chr21:45015522:45015523	-	18	-16.28	6	5	6
scaffold30649	12216	12217	AluID:21605	chr1:169669300:169669301	-	18	1.88	10	10	5
scaffold30668	3275	3276	AluID:49807	-1	-	20	8.35	8	8	5
scaffold30671	17147	17148	AluID:102934	-1	-	20	-11.72	8	8	7
scaffold3067	1463	1464	AluID:258621	-1	-	20	-18.01	5	5	3
scaffold3067	64616	64617	AluID:258664	chr16:21165717:21165718	-	19	7.44	13	13	6
scaffold3068	68406	68407	AluID:325075	chr22:22324281:22324282	+	18	-19.41	7	7	5
scaffold30693	5859	5860	AluID:230618	chr14:31462455:31462456	-	22	3.28	17	17	6
scaffold3070	113665	113666	AluID:30212	1	-	20	-1.04	12	12	5
scaffold3078	26963	26964	AluID:239426	chr14:94058532:94058533	+	19	-12.81	10	10	6
scaffold3079	145975	145976	AluID:98407	chr5:134464539:134464540	-	22	-7.12	9	9	6
scaffold3080	107157	107158	AluID:182768	chr10:73292494:73292495	+	19	-18.81	6	5	6
scaffold30806	17847	17848	AluID:309847	chr19:52673043:52673044	+	22	-4.62	8	4	8
scaffold30827	6754	6755	AluID:224273	chr13:25281842:25281843	+	18	-16.37	12	12	5
scaffold30839	2889	2890	AluID:269391	chr17:2230708:2230709	+	19	2.26	9	9	5
scaffold30854	3095	3096	AluID:47811	chr2:191388930:191388931	+	22	-7.40	22	22	15
scaffold30860	3956	3957	AluID:4147	chr1:20387238:20387239	-	18	-22.60	6	6	5
scaffold30870	18497	18498	AluID:246274	chr15:56466463:56466464	-	22	-19.59	7	7	5
scaffold30870	18973	18974	AluID:246275	-1	-	20	-14.23	5	4	5
scaffold30905	886	887	AluID:97996	chr5:133642193:133642194	-	19	-0.75	7	7	6
scaffold30912	9457	9458	AluID:151084	chr9:4499070:4499071	-	19	0.59	7	7	5
scaffold30936	1001	1002	AluID:222772	chr12:129063181:129063182	-	21	-4.87	10	5	10
scaffold3096	77800	77801	AluID:205208	1	-	20	-23.96	7	2	7
scaffold3098	49938	49939	AluID:51623	chr2:225654435:225654436	-	22	-5.04	4	2	4
scaffold31001	12926	12927	AluID:53445	-1	+	20	-7.51	17	17	8
scaffold3100	147429	147430	AluID:295879	chr19:6774148:6774149	+	21	-6.36	6	6	5
scaffold310	278821	278822	AluID:322008	chr21:37076803:37076804	-	22	-7.94	22	7	22
scaffold3103	34328	34329	AluID:259875	1	+	20	-6.03	7	5	7
scaffold31039	12913	12914	AluID:38429	chr2:74003538:74003539	-	21	4.74	23	23	7
scaffold31047	1721	1722	AluID:154019	chr9:36589937:36589938	-	21	3.97	18	18	6
scaffold3105	148477	148478	AluID:257611	1	-	20	-10.07	4	4	4
scaffold3105	68540	68541	AluID:257676	chr16:16180328:16180329	-	21	7.72	14	6	14
scaffold31057	16666	16667	AluID:266039	-1	+	20	-0.09	7	7	5
scaffold3105	74083	74084	AluID:257670	chr16:16174756:16174757	-	21	-12.40	7	7	4
scaffold31065	14675	14676	AluID:133817	chr7:129297467:129297468	+	19	-0.14	5	4	5
scaffold31065	2118	2119	AluID:133810	chr7:129286892:129286893	+	21	1.04	8	8	6
scaffold31083	17939	17940	AluID:4885	chr1:23462757:23462758	-	22	-1.93	14	2	14
scaffold3110	74745	74746	AluID:322356	chr21:38286053:38286054	-	18	-4.25	9	9	5
scaffold31	111074	111075	AluID:249908	-1	-	20	9.69	13	13	5
scaffold31114	18717	18718	AluID:20758	-1	-	20	-9.35	6	6	3
scaffold31115	5571	5572	AluID:7888	chr1:35547956:35547957	-	19	9.08	13	13	5
scaffold31119	250	251	AluID:244908	chr15:47617377:47617378	+	22	-6.92	7	7	5
scaffold31120	18371	18372	AluID:76214	-1	-	20	-19.45	8	3	8
scaffold31136	12769	12770	AluID:263824	chr16:68311017:68311018	+	18	-25.12	11	11	7
scaffold31144	16402	16403	AluID:111779	chr6:84590901:84590902	-	22	-6.12	8	8	6
scaffold31	150331	150332	AluID:249923	chr15:73911401:73911402	-	19	1.17	16	16	6
scaffold31152	5734	5735	AluID:169415	chrX:70097150:70097151	-	18	-8.69	6	6	5
scaffold3115	91397	91398	AluID:327815	chr22:34297646:34297647	+	18	-28.22	5	5	4
scaffold31162	4594	4595	AluID:197416	chr11:64760321:64760322	-	18	-18.36	20	20	6
scaffold31172	16135	16136	AluID:217284	chr12:106891234:106891235	-	19	-14.79	8	8	4
scaffold31178	802	803	AluID:85539	chr4:146094536:146094537	-	18	-0.67	11	11	6
scaffold31193	11923	11924	AluID:171976	chrX:118685441:118685442	-	19	-3.85	9	9	6
scaffold31198	10557	10558	AluID:169432	chrX:70121032:70121033	-	21	-1.36	6	6	5
scaffold31210	13072	13073	AluID:306406	chr19:43330510:43330511	+	21	-5.93	18	18	5
scaffold312	254727	254728	AluID:111972	chr6:88202283:88202284	+	19	2.69	NA	18	NA
scaffold31256	1288	1289	AluID:178853	chr10:29920703:29920704	+	21	2.79	23	23	5
scaffold3125	61647	61648	AluID:100277	chr5:146827405:146827406	+	18	-1.21	6	6	5
scaffold31295	20125	20126	AluID:156050	chr9:86441235:86441236	-	22	-18.10	6	5	6
scaffold31326	7228	7229	AluID:295950	chr19:6852062:6852063	+	21	-4.00	6	3	6
scaffold31338	11997	11998	AluID:18835	chr1:151190091:151190092	-	22	-9.52	17	4	17
scaffold3137	121808	121809	AluID:190466	chr10:128789802:128789803	-	18	-11.08	7	7	5
scaffold31406	11318	11319	AluID:297685	chr19:11205162:11205163	+	19	-1.70	7	7	6
scaffold3141	123371	123372	AluID:201490	chr11:94494006:94494007	+	18	-3.18	14	8	14
scaffold3143	16705	16706	AluID:44886	1	-	20	-14.63	4	3	4
scaffold3143	28720	28721	AluID:44881	chr2:158738183:158738184	-	19	-8.14	14	14	6
scaffold3143	88392	88393	AluID:44860	chr2:158680962:158680963	+	22	-8.91	6	5	6
scaffold31447	13191	13192	AluID:260996	chr16:30854878:30854879	-	18	1.62	7	7	5
scaffold3144	85329	85330	AluID:149724	-1	-	20	-7.57	5	2	5
scaffold31479	9191	9192	AluID:98117	-1	-	20		NA	NA	5
scaffold31482	4767	4768	AluID:120740	chr7:6002835:6002836	+	21	-7.21	5	5	5
scaffold3149	118028	118029	AluID:159781	chr9:123794348:123794349	-	22	-3.20	7	7	5
scaffold3152	133633	133634	AluID:94868	1	+	20	-3.21	6	6	5
scaffold3153	55704	55705	AluID:112647	chr6:99772889:99772890	-	22	5.46	6	2	6
scaffold31546	7926	7927	AluID:318544	chr20:46233385:46233386	+	21	-5.46	7	2	7
scaffold31560	8325	8326	AluID:197155	chr11:63634519:63634520	+	19	-6.31	6	3	6
scaffold3156	12973	12974	AluID:135771	chr7:140860673:140860674	-	21	1.23	13	13	5
scaffold31568	8047	8048	AluID:34023	chr2:38597915:38597916	+	19	-9.77	6	4	6
scaffold3157	91608	91609	AluID:220259	chr12:118819036:118819037	-	19	-17.50	11	11	6
scaffold3159	153048	153049	AluID:265694	-1	+	20	-5.71	15	7	15
scaffold31597	12439	12440	AluID:176217	chr10:13941658:13941659	+	19	-6.81	5	3	5
scaffold31597	12844	12845	AluID:176216	chr10:13941155:13941156	+	21	1.54	NA	4	NA
scaffold31597	8745	8746	AluID:176220	-1	+	20	-15.76	15	15	5
scaffold31602	13	14	AluID:234799	1	+	20		NA	NA	NA
scaffold31610	17190	17191	AluID:45369	chr2:162320571:162320572	-	18	5.32	6	4	6
scaffold31620	9630	9631	AluID:143270	chr8:55005356:55005357	+	19	-12.14	5	5	5
scaffold31621	16994	16995	AluID:118641	chr6:162113755:162113756	+	21	-23.48	5	5	4
scaffold31624	575	576	AluID:206839	chr12:8088040:8088041	-	19	-0.47	8	8	7
scaffold3163	142101	142102	AluID:3855	chr1:18535958:18535959	-	19	-5.36	16	10	16
scaffold31662	13660	13661	AluID:322029	chr21:37199008:37199009	-	18	7.36	11	11	6
scaffold31666	5419	5420	AluID:120103	chr7:4715335:4715336	-	18	-5.98	7	6	7
scaffold3167	136394	136395	AluID:212216	-1	+	20	-6.17	23	23	5
scaffold31699	14533	14534	AluID:273545	chr17:21046258:21046259	-	21	-2.51	5	4	5
scaffold31703	9233	9234	AluID:167017	chrX:37308079:37308080	+	22	-21.88	5	5	5
scaffold3170	61686	61687	AluID:201246	chr11:89246479:89246480	-	18	-4.55	16	16	5
scaffold31716	14857	14858	AluID:315604	chr20:32697906:32697907	+	19	-5.52	10	10	6
scaffold3172	96347	96348	AluID:41459	chr2:111615342:111615343	+	19	-7.38	6	2	6
scaffold31730	15938	15939	AluID:63103	chr3:64558767:64558768	-	18	-4.50	16	16	5
scaffold31750	2053	2054	AluID:193975	chr11:31603319:31603320	+	21	2.30	25	25	7
scaffold31761	8827	8828	AluID:3394	chr1:16233280:16233281	+	21	-6.95	16	16	6
scaffold3177	136414	136415	AluID:328144	chr22:37961202:37961203	+	22	-9.01	11	11	6
scaffold31774	7776	7777	AluID:35440	chr2:47601788:47601789	+	21	-7.62	13	13	5
scaffold3178	22992	22993	AluID:101911	chr5:168383796:168383797	-	18	-1.17	7	7	5
scaffold31792	770	771	AluID:166866	-1	+	20	-6.00	12	9	12
scaffold31803	15608	15609	AluID:205258	-1	-	20	-11.71	18	18	5
scaffold3181	59995	59996	AluID:47366	-1	+	20	-2.18	18	3	18
scaffold31846	7297	7298	AluID:167394	chrX:41562053:41562054	-	18	-6.92	6	6	5
scaffold31853	6579	6580	AluID:240105	-1	+	20	2.12	12	12	5
